run_family,mode,schedule,seed,cycle,event_id,amplitude,target,truth_delta,applied_delta,application_outcome,difficulty,correction_required,correction_success,checkpoint,checkpoint_failed,unsafe_attempt,first_failure_this_cycle,failed_by_cycle,failed_before_cycle,config_accuracy,requirement_accuracy,invariant_failure_count,invariant_failures,known_dependency_count,unresolved_dependency_count,unresolved_dependencies,contradiction_count,retry_count,repair_succeeded,repaired_invariant_count,repaired_field_count,representation_tokens,total_tokens,context_pressure,handoff_loss,kappa,kappa_star_0,phi_star,phi_base,epsilon,delta_hol,vkd,damage_D,kappa_star_eff,vkd_f,subcritical_failure
primary,receipt_ancestry,low_to_high,101,20,s101-e19,high,retry_demand,3,3,correct,0.46623498,0,0,1,1,1,0,1,1,0.33333333,0.5,1,receipt_outlives_memory,22,0,,7,4,1,1,8,256,5659,0.66166667,0.5,0.8241,0.75,0.46666667,0.99811343,0.19161212,0.20617031,-0.23333333,1.0,0.0,-0.8241,0
primary,fresh_ground_truth,high_to_low,101,1,s101-e01,high,memory_horizon,3,3,correct,0.0343545,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,305,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.4946804426,0.3789896681,-0.0910103319,0
primary,fresh_ground_truth,high_to_low,101,2,s101-e03,high,memory_horizon,-3,-3,correct,0.036987,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,610,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.6766632073,0.2425025945,-0.2274974055,0
primary,fresh_ground_truth,high_to_low,101,3,s101-e09,high,risk_tolerance,3,3,correct,0.035091,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,905,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7436109251,0.1922918062,-0.2777081938,0
primary,fresh_ground_truth,high_to_low,101,4,s101-e10,high,memory_horizon,3,3,correct,0.046869,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1210,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7682396142,0.1738202894,-0.2961797106,0
primary,fresh_ground_truth,high_to_low,101,5,s101-e12,high,latency_floor,105,105,correct,0.030126,0,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1505,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7773000025,0.1670249981,-0.3029750019,0
primary,fresh_ground_truth,high_to_low,101,6,s101-e15,high,token_capacity,3,3,correct,0.0411015,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1800,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7806331331,0.1645251502,-0.3054748498,0
primary,fresh_ground_truth,high_to_low,101,7,s101-e19,high,retry_demand,3,3,correct,0.036039,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2095,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7818593233,0.1636055075,-0.3063944925,0
primary,fresh_ground_truth,high_to_low,101,8,s101-e04,medium,handoff_depth,-2,-2,correct,0.0261135,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2383,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.6192430911,0.2855676817,-0.0744323183,0
primary,fresh_ground_truth,high_to_low,101,9,s101-e05,medium,memory_horizon,2,2,correct,0.0379725,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2671,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5594199224,0.3304350582,-0.0295649418,0
primary,fresh_ground_truth,high_to_low,101,10,s101-e06,medium,retry_demand,-2,-2,correct,0.0246165,0,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2959,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5374122086,0.3469408435,-0.0130591565,0
primary,fresh_ground_truth,high_to_low,101,11,s101-e13,medium,retry_demand,2,2,correct,0.0386325,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3247,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5293160231,0.3530129827,-0.0069870173,0
primary,fresh_ground_truth,high_to_low,101,12,s101-e16,medium,risk_tolerance,-2,-2,correct,0.026586,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3545,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5263376029,0.3552467978,-0.0047532022,0
primary,fresh_ground_truth,high_to_low,101,13,s101-e18,medium,memory_horizon,-2,-2,correct,0.042354,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3833,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5252419034,0.3560685725,-0.0039314275,0
primary,fresh_ground_truth,high_to_low,101,14,s101-e00,low,retry_demand,-1,-1,correct,0.0292755,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4124,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3967601703,0.4524298723,0.1924298723,0
primary,fresh_ground_truth,high_to_low,101,15,s101-e02,low,retry_demand,1,1,correct,0.0318555,0,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4405,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3494943821,0.4878792134,0.2278792134,0
primary,fresh_ground_truth,high_to_low,101,16,s101-e07,low,latency_floor,35,35,correct,0.0126555,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4686,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3321062704,0.5009202972,0.2409202972,0
primary,fresh_ground_truth,high_to_low,101,17,s101-e08,low,token_capacity,-1,-1,correct,0.013194,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4967,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3257095415,0.5057178439,0.2457178439,0
primary,fresh_ground_truth,high_to_low,101,18,s101-e11,low,risk_tolerance,1,1,correct,0.0224685,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5248,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3233563165,0.5074827626,0.2474827626,0
primary,fresh_ground_truth,high_to_low,101,19,s101-e14,low,risk_tolerance,1,1,correct,0.0247995,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5529,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3224906134,0.50813204,0.24813204,0
primary,fresh_ground_truth,high_to_low,101,20,s101-e17,low,token_capacity,1,1,correct,0.0278475,0,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5810,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.322172139,0.5083708957,0.2483708957,0
primary,persistent_history,high_to_low,101,1,s101-e01,high,memory_horizon,3,3,correct,0.22903,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,145,145,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.4946804426,0.3789896681,-0.0910103319,0
primary,persistent_history,high_to_low,101,2,s101-e03,high,memory_horizon,-3,-3,correct,0.24658,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,194,339,0.1078125,0.0,0.48940625,0.75,1.0,0.99811343,0.0,0.0,0.26059375,0.7076152777,0.2192885417,-0.2701177083,0
primary,persistent_history,high_to_low,101,3,s101-e09,high,risk_tolerance,3,0,missed,0.25011187,0,0,0,0,0,0,0,0,0.83333333,0.83333333,0,,22,1,risk_tolerance,1,0,0,0,0,233,572,0.26015625,0.0,0.56182813,0.75,0.925,0.99811343,0.02080942,0.0091653,0.18817187,0.9916255561,0.0062808329,-0.5555472971,0
primary,persistent_history,high_to_low,101,4,s101-e10,high,memory_horizon,3,3,correct,0.37148344,1,0,0,0,0,0,0,0,0.83333333,0.83333333,0,,22,2,history_overflow|risk_tolerance,1,0,0,0,0,256,854,0.4515625,0.0,0.57628125,0.75,0.925,0.99811343,0.02080942,0.0091653,0.17371875,1.0,0.0,-0.57628125,0
primary,persistent_history,high_to_low,101,5,s101-e12,high,latency_floor,105,105,correct,0.28857438,0,0,1,1,0,1,1,0,0.83333333,0.83333333,0,,22,2,history_overflow|risk_tolerance,1,1,1,0,2,256,1149,0.60390625,0.0,0.60370313,0.75,0.925,0.99811343,0.02080942,0.0091653,0.14629687,1.0,0.0,-0.60370313,1
primary,persistent_history,high_to_low,101,6,s101-e15,high,token_capacity,3,3,correct,0.38459594,0,0,0,0,0,0,1,1,1.0,1.0,0,,22,2,history_overflow|risk_tolerance,1,1,0,0,0,256,1444,0.75625,0.0,0.631125,0.75,1.0,0.99811343,0.0,0.0,0.118875,1.0,0.0,-0.631125,0
primary,persistent_history,high_to_low,101,7,s101-e19,high,retry_demand,3,6,duplicated,0.3736975,0,0,0,0,1,0,1,1,0.75,0.83333333,0,,22,3,history_overflow|retry_demand|risk_tolerance,2,1,0,0,0,256,1739,0.90859375,0.0,0.70354688,0.75,0.90833333,0.99811343,0.34843349,0.18095238,0.04645312,1.0,0.0,-0.70354688,0
primary,persistent_history,high_to_low,101,8,s101-e04,medium,handoff_depth,-2,0,missed,0.35037906,0,0,0,0,1,0,1,1,0.5,0.66666667,0,,22,4,handoff_depth|history_overflow|retry_demand|risk_tolerance,3,1,0,0,0,256,2027,1.03359375,0.0,0.64104688,0.75,0.81666667,0.99811343,0.43754494,0.36428571,0.10895312,1.0,0.0,-0.64104688,0
primary,persistent_history,high_to_low,101,9,s101-e05,medium,memory_horizon,2,4,duplicated,0.72,0,0,0,0,1,0,1,1,0.33333333,0.5,0,,22,5,handoff_depth|history_overflow|memory_horizon|retry_demand|risk_tolerance,4,1,0,0,0,256,2315,1.15859375,0.0,0.68854688,0.75,0.74166667,0.99811343,0.41559045,0.39761905,0.04166667,1.0,0.0,-0.68854688,0
primary,persistent_history,high_to_low,101,10,s101-e06,medium,retry_demand,-2,2,reversed,0.41789906,0,0,1,1,1,0,1,1,0.33333333,0.5,0,,22,5,handoff_depth|history_overflow|memory_horizon|retry_demand|risk_tolerance,5,2,1,0,8,256,2603,1.28359375,0.0,0.73604687,0.75,0.74166667,0.99811343,0.71877776,0.64603175,0.01395313,1.0,0.0,-0.73604687,0
primary,persistent_history,high_to_low,101,11,s101-e13,medium,retry_demand,2,0,missed,0.55008906,0,0,0,0,1,0,1,1,0.25,0.16666667,0,,22,5,handoff_depth|history_overflow|memory_horizon|retry_demand|risk_tolerance,6,2,0,0,0,256,2891,1.40859375,0.0,0.78354687,0.75,0.64166667,0.99811343,0.14771049,0.19181321,-0.05833333,1.0,0.0,-0.78354687,0
primary,persistent_history,high_to_low,101,12,s101-e16,medium,risk_tolerance,-2,2,reversed,0.64852906,1,0,0,0,1,0,1,1,0.25,0.16666667,0,,22,5,handoff_depth|history_overflow|memory_horizon|retry_demand|risk_tolerance,7,2,0,0,0,256,3189,1.5,0.0,0.8,0.75,0.64166667,0.99811343,0.16107496,0.18582251,-0.05833333,1.0,0.0,-0.8,0
primary,persistent_history,high_to_low,101,13,s101-e18,medium,memory_horizon,-2,-2,correct,0.72,0,0,0,0,1,0,1,1,0.25,0.16666667,0,,22,4,handoff_depth|history_overflow|retry_demand|risk_tolerance,7,2,0,0,0,256,3477,1.5,0.0,0.78,0.75,0.64166667,0.99811343,0.17245161,0.19832251,-0.05833333,1.0,0.0,-0.78,0
primary,persistent_history,high_to_low,101,14,s101-e00,low,retry_demand,-1,0,missed,0.68017,1,0,0,0,1,0,1,1,0.25,0.16666667,0,,22,4,handoff_depth|history_overflow|retry_demand|risk_tolerance,8,2,0,0,0,256,3768,1.5,0.0,0.7,0.75,0.64166667,0.99811343,0.15149505,0.16479076,-0.05833333,1.0,0.0,-0.7,0
primary,persistent_history,high_to_low,101,15,s101-e02,low,retry_demand,1,2,duplicated,0.72,0,0,1,1,1,0,1,1,0.5,0.33333333,0,,22,4,handoff_depth|history_overflow|retry_demand|risk_tolerance,9,3,1,0,6,256,4049,1.5,0.0,0.7,0.75,0.73333333,0.99811343,0.1604298,0.11340188,0.03333333,1.0,0.0,-0.7,0
primary,persistent_history,high_to_low,101,16,s101-e07,low,latency_floor,35,-35,reversed,0.56937,0,0,0,0,1,0,1,1,0.08333333,0.0,0,,22,5,handoff_depth|history_overflow|latency_floor|retry_demand|risk_tolerance,10,3,0,0,0,256,4330,1.5,0.0,0.7,0.75,0.56666667,0.99811343,0.53667051,0.42953944,-0.13333333,1.0,0.0,-0.7,0
primary,persistent_history,high_to_low,101,17,s101-e08,low,token_capacity,-1,0,missed,0.57296,0,0,0,0,1,0,1,1,0.16666667,0.0,0,,22,6,handoff_depth|history_overflow|latency_floor|retry_demand|risk_tolerance|token_capacity,11,3,0,0,0,256,4611,1.5,0.0,0.7,0.75,0.58333333,0.99811343,0.53561112,0.4151455,-0.11666667,1.0,0.0,-0.7,0
primary,persistent_history,high_to_low,101,18,s101-e11,low,risk_tolerance,1,2,duplicated,0.72,0,0,0,0,1,0,1,1,0.16666667,0.0,0,,22,6,handoff_depth|history_overflow|latency_floor|retry_demand|risk_tolerance|token_capacity,12,3,0,0,0,256,4892,1.5,0.0,0.7,0.75,0.58333333,0.99811343,0.53580534,0.41184905,-0.11666667,1.0,0.0,-0.7,0
primary,persistent_history,high_to_low,101,19,s101-e14,low,risk_tolerance,1,1,correct,0.72,0,0,0,0,1,0,1,1,0.16666667,0.0,0,,22,5,handoff_depth|history_overflow|latency_floor|retry_demand|token_capacity,12,3,0,0,0,256,5173,1.5,0.0,0.68,0.75,0.58333333,0.99811343,0.53581399,0.41173189,-0.11666667,1.0,0.0,-0.68,0
primary,persistent_history,high_to_low,101,20,s101-e17,low,token_capacity,1,1,correct,0.67065,0,0,1,1,1,0,1,1,0.16666667,0.0,0,,22,4,handoff_depth|history_overflow|latency_floor|retry_demand,12,4,1,0,10,256,5454,1.5,0.0,0.68,0.75,0.58333333,0.99811343,0.5354936,0.41021674,-0.11666667,1.0,0.0,-0.68,0
primary,prose_summary,high_to_low,101,1,s101-e01,high,memory_horizon,3,3,correct,0.2575628,1,0,0,0,0,0,0,0,1.0,1.0,0,,6,0,,0,0,0,0,0,234,207,0.79545455,0.72727273,0.73681818,0.75,0.6,0.99811343,0.0,0.0,-0.1,1.0,0.0,-0.73681818,0
primary,prose_summary,high_to_low,101,2,s101-e03,high,memory_horizon,-3,-3,correct,0.34440989,1,0,0,0,1,1,1,0,0.91666667,0.83333333,0,,6,1,latency_floor,1,0,0,0,0,234,490,0.79545455,0.72727273,0.76181818,0.75,0.54166667,0.99811343,0.16583124,0.05,-0.15833333,1.0,0.0,-0.76181818,0
primary,prose_summary,high_to_low,101,3,s101-e09,high,risk_tolerance,3,3,correct,0.35000349,0,0,0,0,1,0,1,1,0.75,0.83333333,0,,6,1,latency_floor,1,0,0,0,0,234,763,0.79545455,0.72727273,0.76181818,0.75,0.50833333,0.99811343,0.16985159,0.0591653,-0.19166667,1.0,0.0,-0.76181818,0
primary,prose_summary,high_to_low,101,4,s101-e10,high,memory_horizon,3,3,duplicated,0.40967869,1,1,0,0,0,0,1,1,0.75,0.66666667,0,,6,2,latency_floor|token_capacity,2,0,0,0,0,234,1046,0.79545455,0.72727273,0.80681818,0.75,0.46666667,0.99811343,0.1029679,0.0404153,-0.23333333,1.0,0.0,-0.80681818,0
primary,prose_summary,high_to_low,101,5,s101-e12,high,latency_floor,105,105,correct,0.34004749,0,0,1,1,1,0,1,1,0.66666667,0.66666667,0,,6,2,latency_floor|token_capacity,3,1,0,0,0,234,1319,0.79545455,0.72727273,0.78681818,0.75,0.45,0.99811343,0.1109539,0.05708197,-0.25,1.0,0.0,-0.78681818,0
primary,prose_summary,high_to_low,101,6,s101-e15,high,token_capacity,3,3,correct,0.41085669,0,0,0,0,1,0,1,1,0.5,0.66666667,0,,6,1,latency_floor,3,1,0,0,0,234,1592,0.79545455,0.72727273,0.81181818,0.75,0.41666667,0.99811343,0.10821117,0.07160217,-0.28333333,1.0,0.0,-0.81181818,0
primary,prose_summary,high_to_low,101,7,s101-e19,high,retry_demand,3,3,correct,0.38520669,0,0,0,0,1,0,1,1,0.5,0.66666667,1,timeout_covers_retry_window,6,1,latency_floor,3,1,0,0,0,234,1865,0.79545455,0.72727273,0.81181818,0.75,0.41666667,0.99811343,0.12617831,0.08271328,-0.28333333,1.0,0.0,-0.81181818,0
primary,prose_summary,high_to_low,101,8,s101-e04,medium,handoff_depth,-2,0,missed,0.33491749,0,0,0,0,1,0,1,1,0.33333333,0.33333333,1,timeout_covers_retry_window,6,3,handoff_depth|latency_floor|retry_demand,5,1,0,0,0,234,2131,0.79545455,0.72727273,0.77181818,0.75,0.3,0.99811343,0.42407184,0.25076884,-0.4,1.0,0.0,-0.77181818,0
primary,prose_summary,high_to_low,101,9,s101-e05,medium,memory_horizon,2,2,correct,0.42540309,0,0,0,0,1,0,1,1,0.25,0.16666667,1,timeout_covers_retry_window,6,4,handoff_depth|latency_floor|retry_demand|risk_tolerance,6,1,0,0,0,234,2397,0.79545455,0.72727273,0.77681818,0.75,0.24166667,0.99811343,0.44376385,0.27785217,-0.45833333,1.0,0.0,-0.77681818,0
primary,prose_summary,high_to_low,101,10,s101-e06,medium,retry_demand,-2,-2,correct,0.35773269,0,0,1,1,1,0,1,1,0.08333333,0.0,1,timeout_covers_retry_window,6,0,,7,2,1,1,11,234,2663,0.79545455,0.72727273,0.77681818,0.75,0.16666667,0.99811343,0.46087061,0.33896328,-0.53333333,1.0,0.0,-0.77681818,0
primary,prose_summary,high_to_low,101,11,s101-e13,medium,retry_demand,2,2,correct,0.42874709,0,0,0,0,0,0,1,1,0.83333333,1.0,0,,6,0,,7,2,0,0,0,234,2929,0.79545455,0.72727273,0.77681818,0.75,0.56666667,0.99811343,0.115837,0.04722222,-0.13333333,1.0,0.0,-0.77681818,0
primary,prose_summary,high_to_low,101,12,s101-e16,medium,risk_tolerance,-2,-2,correct,0.36771149,1,0,0,0,0,0,1,1,0.75,1.0,0,,6,0,,7,2,0,0,0,234,3205,0.79545455,0.72727273,0.77681818,0.75,0.55,0.99811343,0.11797837,0.05092593,-0.15,1.0,0.0,-0.77681818,0
primary,prose_summary,high_to_low,101,13,s101-e18,medium,memory_horizon,-2,0,missed,0.44760269,0,0,0,0,1,0,1,1,0.58333333,0.66666667,0,,6,2,memory_horizon|token_capacity,9,2,0,0,0,234,3471,0.79545455,0.72727273,0.79681818,0.75,0.43333333,0.99811343,0.16194442,0.09259259,-0.26666667,1.0,0.0,-0.79681818,0
primary,prose_summary,high_to_low,101,14,s101-e00,low,retry_demand,-1,-1,correct,0.38133829,1,0,0,0,1,0,1,1,0.58333333,0.66666667,0,,6,2,memory_horizon|token_capacity,9,2,0,0,0,234,3740,0.79545455,0.72727273,0.67681818,0.75,0.43333333,0.99811343,0.12894911,0.08009259,-0.26666667,1.0,0.0,-0.67681818,0
primary,prose_summary,high_to_low,101,15,s101-e02,low,retry_demand,1,1,correct,0.39441029,0,0,1,1,1,0,1,1,0.66666667,0.66666667,1,timeout_covers_retry_window,6,0,,9,3,1,1,4,234,3999,0.79545455,0.72727273,0.67681818,0.75,0.45,0.99811343,0.10911007,0.05925926,-0.25,1.0,0.0,-0.67681818,0
primary,prose_summary,high_to_low,101,16,s101-e07,low,latency_floor,35,35,correct,0.29713029,0,0,0,0,0,0,1,1,1.0,1.0,0,,6,0,,9,3,0,0,0,234,4258,0.79545455,0.72727273,0.67681818,0.75,0.6,0.99811343,0.0,0.0,-0.1,1.0,0.0,-0.67681818,0
primary,prose_summary,high_to_low,101,17,s101-e08,low,token_capacity,-1,-1,correct,0.29985869,0,0,0,0,0,0,1,1,0.83333333,1.0,0,,6,0,,9,3,0,0,0,234,4517,0.79545455,0.72727273,0.67681818,0.75,0.56666667,0.99811343,0.03940356,0.01759259,-0.13333333,1.0,0.0,-0.67681818,0
primary,prose_summary,high_to_low,101,18,s101-e11,low,risk_tolerance,1,1,correct,0.34684949,0,0,0,0,0,0,1,1,0.66666667,1.0,0,,6,0,,9,3,0,0,0,234,4776,0.79545455,0.72727273,0.67681818,0.75,0.53333333,0.99811343,0.04137908,0.02070627,-0.16666667,1.0,0.0,-0.67681818,0
primary,prose_summary,high_to_low,101,19,s101-e14,low,risk_tolerance,1,1,correct,0.35865989,0,0,0,0,0,0,1,1,0.75,0.83333333,0,,6,1,token_capacity,10,3,0,0,0,234,5035,0.79545455,0.72727273,0.67681818,0.75,0.50833333,0.99811343,0.04141473,0.0201567,-0.19166667,1.0,0.0,-0.67681818,0
primary,prose_summary,high_to_low,101,20,s101-e17,low,token_capacity,1,0,missed,0.37410309,0,0,1,0,0,0,1,1,0.91666667,0.83333333,0,,6,2,handoff_depth|token_capacity,13,4,0,0,0,234,5294,0.79545455,0.72727273,0.69681818,0.75,0.54166667,0.99811343,0.00850417,0.0025641,-0.15833333,1.0,0.0,-0.69681818,0
primary,receipt_ancestry,high_to_low,101,1,s101-e01,high,memory_horizon,3,3,duplicated,0.2029804,1,1,0,0,0,0,0,0,1.0,1.0,0,,21,1,risk_tolerance,0,0,0,0,0,214,235,0.22833333,0.04545455,0.53882727,0.75,0.975,0.99811343,0.0,0.0,0.21117273,0.6534600239,0.2599049821,-0.2789222879,0
primary,receipt_ancestry,high_to_low,101,2,s101-e03,high,memory_horizon,-3,3,reversed,0.22967349,1,0,0,0,1,1,1,0,0.83333333,0.83333333,0,,21,3,latency_floor|memory_horizon|risk_tolerance,1,0,0,0,0,249,498,0.445,0.04545455,0.60282727,0.75,0.9,0.99811343,0.4472136,0.2,0.14717273,1.0,0.0,-0.60282727,1
primary,receipt_ancestry,high_to_low,101,3,s101-e09,high,risk_tolerance,3,-3,reversed,0.32677829,0,0,0,0,1,0,1,1,0.66666667,0.66666667,0,,20,4,latency_floor|max_retries|memory_horizon|risk_tolerance,2,0,0,0,0,256,786,0.55333333,0.09090909,0.65505455,0.75,0.8,0.99811343,0.45723557,0.21833061,0.09494545,1.0,0.0,-0.65505455,0
primary,receipt_ancestry,high_to_low,101,4,s101-e10,high,memory_horizon,3,3,missed,0.40853098,1,1,0,0,1,0,1,1,0.66666667,0.66666667,0,,21,4,latency_floor|max_retries|risk_limit|risk_tolerance,2,0,0,0,0,256,1091,0.55333333,0.04545455,0.64732727,0.75,0.825,0.99811343,0.29058524,0.14333061,0.10267273,1.0,0.0,-0.64732727,0
primary,receipt_ancestry,high_to_low,101,5,s101-e12,high,latency_floor,105,0,missed,0.32892029,0,0,1,1,1,0,1,1,0.58333333,0.5,0,,22,5,latency_floor|max_retries|memory_horizon|risk_limit|risk_tolerance,4,1,0,0,0,256,1386,0.55333333,0.0,0.6646,0.75,0.79166667,0.99811343,0.30174655,0.15999727,0.0854,1.0,0.0,-0.6646,0
primary,receipt_ancestry,high_to_low,101,6,s101-e15,high,token_capacity,3,0,missed,0.3432168,0,0,0,0,1,0,1,1,0.41666667,0.33333333,0,,19,6,latency_floor|max_retries|memory_horizon|risk_limit|risk_tolerance|token_capacity,5,1,0,0,0,256,1681,0.77,0.13636364,0.77678182,0.75,0.64166667,0.99811343,0.3292435,0.20355788,-0.05833333,1.0,0.0,-0.77678182,0
primary,receipt_ancestry,high_to_low,101,7,s101-e19,high,retry_demand,3,3,correct,0.35604407,0,0,0,0,1,0,1,1,0.41666667,0.33333333,0,,20,8,latency_floor|max_retries|memory_horizon|retry_backoff_ms|retry_demand|risk_limit|risk_tolerance|token_capacity,5,1,0,0,0,256,1976,0.98666667,0.09090909,0.78805455,0.75,0.66666667,0.99811343,0.34897061,0.2226055,-0.03805455,1.0,0.0,-0.78805455,0
primary,receipt_ancestry,high_to_low,101,8,s101-e04,medium,handoff_depth,-2,-2,correct,0.32943938,0,0,0,0,1,0,1,1,0.41666667,0.33333333,0,,18,8,latency_floor|max_retries|memory_horizon|retry_backoff_ms|retry_demand|risk_limit|risk_tolerance|token_capacity,5,1,0,0,0,256,2264,0.98666667,0.18181818,0.69350909,0.75,0.61666667,0.99811343,0.35253805,0.22677216,-0.08333333,1.0,0.0,-0.69350909,0
primary,receipt_ancestry,high_to_low,101,9,s101-e05,medium,memory_horizon,2,2,correct,0.46061836,0,0,0,0,1,0,1,1,0.41666667,0.33333333,0,,16,7,latency_floor|max_retries|retry_backoff_ms|retry_demand|risk_limit|risk_tolerance|token_capacity,5,1,0,0,0,256,2552,0.87833333,0.27272727,0.68946364,0.75,0.56666667,0.99811343,0.30177718,0.20177216,-0.13333333,1.0,0.0,-0.68946364,0
primary,receipt_ancestry,high_to_low,101,10,s101-e06,medium,retry_demand,-2,-2,correct,0.39643935,0,0,1,1,1,0,1,1,0.41666667,0.33333333,0,,22,0,,5,2,1,0,7,256,2840,0.77,0.36363636,0.68541818,0.75,0.51666667,0.99811343,0.28071583,0.18272454,-0.18333333,1.0,0.0,-0.68541818,0
primary,receipt_ancestry,high_to_low,101,11,s101-e13,medium,retry_demand,2,2,correct,0.290374,0,0,0,0,0,0,1,1,1.0,1.0,0,,13,0,,5,2,0,0,0,256,3128,0.12,0.40909091,0.57614545,0.75,0.775,0.99811343,0.0,0.0,0.075,1.0,0.0,-0.57614545,0
primary,receipt_ancestry,high_to_low,101,12,s101-e16,medium,risk_tolerance,-2,-2,correct,0.26914502,1,0,0,0,0,0,1,1,0.83333333,1.0,0,,11,0,,5,2,0,0,0,256,3426,0.12,0.5,0.5916,0.75,0.69166667,0.99811343,0.01443194,0.00634921,-0.00833333,1.0,0.0,-0.5916,0
primary,receipt_ancestry,high_to_low,101,13,s101-e18,medium,memory_horizon,-2,-2,correct,0.3480448,0,0,0,0,1,0,1,1,0.66666667,1.0,0,,11,0,,5,2,0,0,0,256,3714,0.12,0.5,0.5916,0.75,0.65833333,0.99811343,0.09143159,0.04801587,-0.04166667,1.0,0.0,-0.5916,0
primary,receipt_ancestry,high_to_low,101,14,s101-e00,low,retry_demand,-1,-1,correct,0.2887556,1,0,0,0,1,0,1,1,0.41666667,1.0,0,,11,0,,5,2,0,0,0,256,4005,0.12,0.5,0.4916,0.75,0.60833333,0.99811343,0.10789085,0.09940476,-0.09166667,1.0,0.0,-0.4916,0
primary,receipt_ancestry,high_to_low,101,15,s101-e02,low,retry_demand,1,0,missed,0.3004516,0,0,1,1,1,0,1,1,0.41666667,0.83333333,0,,22,0,,6,3,1,0,7,256,4286,0.22833333,0.63636364,0.57928182,0.75,0.49166667,0.99811343,0.13410154,0.09047619,-0.20833333,1.0,0.0,-0.57928182,0
primary,receipt_ancestry,high_to_low,101,16,s101-e07,low,latency_floor,35,35,correct,0.1726116,0,0,0,0,0,0,1,1,1.0,1.0,0,,11,2,handoff_depth|memory_horizon,6,3,0,0,0,256,4567,0.33666667,0.5,0.5556,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.5556,0
primary,receipt_ancestry,high_to_low,101,17,s101-e08,low,token_capacity,-1,0,missed,0.2379528,0,0,0,0,0,0,1,1,0.83333333,0.83333333,0,,9,3,handoff_depth|memory_horizon|token_capacity,7,3,0,0,0,256,4848,0.445,0.59090909,0.61055455,0.75,0.6,0.99811343,0.03940356,0.01759259,-0.1,1.0,0.0,-0.61055455,0
