world,mode,seed,declared_horizon,n_f,failed,first_failure_cycle,survival_160,survival_320,mean_active_context_tokens_160,mean_active_context_tokens_320,mean_checkpoint_accuracy_160,mean_checkpoint_accuracy_320,critical_omission_rate_160,critical_omission_rate_320,mean_epsilon_160,mean_epsilon_320,minimum_margin_160,minimum_margin_320,restorations,pruned_tokens,ecc_corrections,external_retrievals,quarantines,final_config_accuracy,final_requirement_accuracy
pressure_disabled_null,capsule_baseline,8137,320,321,0,,1,1,727.10625,741.19375,0.9661458333333334,0.9765625,0.6875,0.6875,0.09983475710512443,0.10281584105764274,0.5436654065496676,0.5436654065496676,0,0,0,31,1,1.0,1.0
pressure_disabled_null,restoration_stack,8137,320,321,0,,1,1,719.23125,729.75625,0.9921875,0.9947916666666666,0.46875,0.53125,0.09009660370038794,0.09334343623189177,0.7011915487266185,0.632171446258422,0,240,6,31,1,1.0,1.0
main,capsule_baseline,8138,320,230,1,230,1,0,737.225,743.434375,0.890625,0.90625,0.90625,0.890625,0.6719199687659608,0.6669142730160426,0.030480637453693338,0.030480637453693338,0,0,0,32,2,1.0,1.0
main,scheduled_prune_80,8138,320,230,1,230,1,0,729.35,731.996875,0.890625,0.9140625,0.90625,0.890625,0.650772776471447,0.62587135997925,0.030480637453693338,0.030480637453693338,0,240,0,32,2,1.0,1.0
main,fixed_retirement_85,8138,320,230,1,230,1,0,705.63125,696.434375,0.9270833333333334,0.9322916666666666,0.875,0.828125,0.6058288892254188,0.5770634403326402,0.030480637453693338,0.030480637453693338,3,0,0,49,2,1.0,1.0
main,telemetry_breaker,8138,320,230,1,230,1,0,651.03125,658.3375,0.9010416666666666,0.9270833333333334,0.8125,0.765625,0.4855629815039137,0.4761188805461929,0.11865605294029236,0.11865605294029236,7,0,0,69,2,1.0,1.0
main,ecc_digest,8138,320,235,1,235,1,0,737.225,743.434375,0.9244791666666666,0.94140625,0.8125,0.8125,0.6176121055334124,0.6087845216557467,0.06502966987283154,0.06502966987283154,0,0,8,31,2,1.0,1.0
main,restoration_stack,8138,320,235,1,235,1,0,636.24375,663.590625,0.9375,0.9505208333333334,0.59375,0.6875,0.4440162512729896,0.45678414912185444,0.17033572188227708,0.17033572188227708,6,240,6,65,3,1.0,1.0
main,sham_retirement_85,8138,320,230,1,230,1,0,705.63125,696.434375,0.890625,0.90625,0.90625,0.890625,0.6719199687659608,0.6669142730160426,0.030480637453693338,0.030480637453693338,3,0,0,32,2,1.0,1.0
pressure_disabled_null,capsule_baseline,8138,320,230,1,230,1,0,737.225,743.434375,0.890625,0.9140625,0.875,0.875,0.11911517770771159,0.11427466667562887,0.5256305891593022,0.5256305891593022,0,0,0,32,2,1.0,1.0
pressure_disabled_null,restoration_stack,8138,320,235,1,235,1,0,729.35,731.996875,0.9322916666666666,0.9453125,0.75,0.78125,0.10378865305683824,0.10212774574290337,0.5411412533638729,0.5411412533638729,0,240,7,31,2,1.0,1.0
main,capsule_baseline,8139,320,321,0,,1,1,732.3125,744.840625,0.9088541666666666,0.9309895833333334,0.875,0.90625,0.6554063125867988,0.7229035151979529,-0.38473383641716996,-0.38473383641716996,0,0,0,31,0,1.0,1.0
main,scheduled_prune_80,8139,320,321,0,,1,1,724.4375,733.403125,0.9088541666666666,0.9309895833333334,0.875,0.90625,0.6377229479664359,0.6923763798978713,-0.3842777517666922,-0.3842777517666922,0,240,0,31,0,1.0,1.0
main,fixed_retirement_85,8139,320,321,0,,1,1,701.375,697.465625,0.9166666666666666,0.9375,0.875,0.875,0.5978114621861224,0.6310773617898187,-0.3820849668497077,-0.3820849668497077,3,0,0,50,1,1.0,1.0
main,telemetry_breaker,8139,320,321,0,,1,1,618.2125,622.490625,0.9296875,0.9440104166666666,0.71875,0.8125,0.44597146285067224,0.4816366187934575,-0.020580269839028498,-0.09885193745397691,9,0,0,83,3,1.0,1.0
main,ecc_digest,8139,320,321,0,,1,1,732.3125,744.840625,0.9244791666666666,0.94140625,0.875,0.859375,0.6152366640798543,0.6815721610935739,-0.12440023446952964,-0.17197283690189957,0,0,8,31,0,1.0,1.0
main,restoration_stack,8139,320,321,0,,1,1,619.13125,631.6875,0.9401041666666666,0.95703125,0.71875,0.78125,0.42497739038694543,0.43917504838281046,0.18055220055721122,0.17155183197007084,8,240,7,76,0,1.0,1.0
main,sham_retirement_85,8139,320,321,0,,1,1,701.375,697.465625,0.9088541666666666,0.9309895833333334,0.875,0.90625,0.6554063125867988,0.7229035151979529,-0.38473383641716996,-0.38473383641716996,3,0,0,31,0,1.0,1.0
pressure_disabled_null,capsule_baseline,8139,320,321,0,,1,1,732.3125,744.840625,0.9244791666666666,0.9361979166666666,0.875,0.90625,0.11489141898700313,0.1265567729693437,0.22040177600643118,0.22040177600643118,0,0,0,31,0,1.0,1.0
pressure_disabled_null,restoration_stack,8139,320,321,0,,1,1,724.4375,733.403125,0.9296875,0.9440104166666666,0.84375,0.828125,0.10433461447497476,0.11364463518930026,0.42051260884918673,0.3734872772637293,0,240,8,31,0,1.0,1.0
main,capsule_baseline,8140,320,321,0,,1,1,734.08125,744.2375,0.90625,0.92578125,0.84375,0.859375,0.6238786207009469,0.6440569147726924,-0.17558173066500649,-0.17558173066500649,0,0,0,29,1,1.0,1.0
main,scheduled_prune_80,8140,320,321,0,,1,1,726.20625,732.8,0.90625,0.92578125,0.84375,0.859375,0.6021860469567158,0.6160036806060281,-0.17558173066500649,-0.17558173066500649,0,240,0,29,1,1.0,1.0
main,fixed_retirement_85,8140,320,321,0,,1,1,703.8,697.628125,0.90625,0.93359375,0.84375,0.8125,0.5769419162848975,0.5631459210980948,-0.17558173066500649,-0.17558173066500649,3,0,0,46,1,1.0,1.0
main,telemetry_breaker,8140,320,321,0,,1,1,639.8,644.778125,0.9192708333333334,0.9401041666666666,0.71875,0.734375,0.4554753467386271,0.4580223539536531,0.02220021688513696,0.02220021688513696,8,0,0,72,1,1.0,1.0
main,ecc_digest,8140,320,321,0,,1,1,734.08125,744.2375,0.9427083333333334,0.9596354166666666,0.78125,0.765625,0.5761680756145962,0.5936860765264147,0.08039295490885634,0.08039295490885634,0,0,9,29,1,1.0,1.0
main,restoration_stack,8140,320,321,0,,1,1,637.03125,660.83125,0.9427083333333334,0.9596354166666666,0.75,0.734375,0.4323808055242583,0.45395161560011604,0.11435892470133813,0.11435892470133813,6,240,7,65,1,1.0,1.0
main,sham_retirement_85,8140,320,321,0,,1,1,703.8,697.628125,0.90625,0.92578125,0.84375,0.859375,0.6238786207009469,0.6440569147726924,-0.17558173066500649,-0.17558173066500649,3,0,0,29,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8140,320,321,0,,1,1,734.08125,744.2375,0.90625,0.93359375,0.84375,0.828125,0.10868179938332945,0.10887929069099792,0.3407449807879912,0.3407449807879912,0,0,0,29,1,1.0,1.0
pressure_disabled_null,restoration_stack,8140,320,321,0,,1,1,726.20625,732.8,0.9427083333333334,0.9622395833333334,0.75,0.71875,0.09685776264832481,0.09662410898360252,0.5393404241912865,0.5393404241912865,0,240,8,29,1,1.0,1.0
main,capsule_baseline,8141,320,130,1,130,0,0,739.7,745.51875,0.9166666666666666,0.9453125,0.75,0.765625,0.6286105585487182,0.6235856442595848,-0.352002614435621,-0.352002614435621,0,0,0,31,1,1.0,1.0
main,scheduled_prune_80,8141,320,130,1,130,0,0,731.825,734.08125,0.9166666666666666,0.9453125,0.75,0.765625,0.6129702487074085,0.5979708939090861,-0.35032809543827725,-0.35032809543827725,0,240,0,31,1,1.0,1.0
main,fixed_retirement_85,8141,320,130,1,130,0,0,707.45,697.628125,0.9244791666666666,0.94921875,0.71875,0.734375,0.5787829979923936,0.5597591629829133,-0.341719019835943,-0.341719019835943,3,0,0,46,1,1.0,1.0
main,telemetry_breaker,8141,320,130,1,130,0,0,644.50625,652.65,0.9505208333333334,0.97265625,0.65625,0.640625,0.47631413723475624,0.4608403572447661,-0.027105668929564564,-0.027105668929564564,6,0,0,68,3,1.0,1.0
main,ecc_digest,8141,320,130,1,130,0,0,739.7,745.51875,0.9453125,0.96484375,0.6875,0.671875,0.5809863065974302,0.5858706513799639,-0.3443590233980549,-0.3443590233980549,0,0,6,30,1,1.0,1.0
main,restoration_stack,8141,320,321,0,,1,1,645.94375,645.86875,0.9921875,0.9934895833333334,0.59375,0.609375,0.41977578848451713,0.41843352390848176,0.3484556284287301,0.3484556284287301,6,240,3,65,2,1.0,1.0
main,sham_retirement_85,8141,320,130,1,130,0,0,707.45,697.628125,0.9166666666666666,0.9453125,0.75,0.765625,0.6286105585487182,0.6235856442595848,-0.352002614435621,-0.352002614435621,3,0,0,31,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8141,320,321,0,,1,1,739.7,745.51875,0.9609375,0.97265625,0.71875,0.6875,0.09971826575178658,0.10215899287964511,0.622154044968514,0.5442315946118927,0,0,0,31,1,1.0,1.0
pressure_disabled_null,restoration_stack,8141,320,321,0,,1,1,731.825,734.08125,0.9817708333333334,0.9830729166666666,0.65625,0.65625,0.09040874759178322,0.09414905934197401,0.6887299770173891,0.5455130655033174,0,240,4,31,1,1.0,1.0
main,capsule_baseline,8142,320,285,1,285,1,0,731.19375,741.546875,0.8984375,0.875,0.78125,0.890625,0.6646362735152631,0.7242659894307489,-0.39384464903276606,-0.39384464903276606,0,0,0,30,1,1.0,1.0
main,scheduled_prune_80,8142,320,285,1,285,1,0,723.31875,730.109375,0.8984375,0.875,0.78125,0.890625,0.6467540085841816,0.6948838478403765,-0.3919300064394955,-0.3919300064394955,0,240,0,30,1,1.0,1.0
main,fixed_retirement_85,8142,320,285,1,285,1,0,698.6625,693.25,0.921875,0.89453125,0.6875,0.8125,0.6056777917405386,0.6397527175088285,-0.382752576808298,-0.382752576808298,3,0,0,48,2,1.0,1.0
main,telemetry_breaker,8142,320,285,1,285,1,0,611.725,623.075,0.9453125,0.9049479166666666,0.53125,0.703125,0.4578739537888878,0.4773826772829576,-0.3085289694692306,-0.3085289694692306,9,0,0,82,1,1.0,1.0
main,ecc_digest,8142,320,285,1,285,1,0,731.19375,741.546875,0.953125,0.9375,0.6875,0.71875,0.6089415318645139,0.6485125975267042,-0.13145598894808508,-0.13145598894808508,0,0,12,30,1,1.0,1.0
main,restoration_stack,8142,320,285,1,285,1,0,649.1,634.3,0.9583333333333334,0.9466145833333334,0.65625,0.703125,0.4721870989196691,0.4848676692038521,0.08711039423562195,0.08711039423562195,7,240,10,71,3,1.0,1.0
main,sham_retirement_85,8142,320,285,1,285,1,0,698.6625,693.25,0.8984375,0.875,0.78125,0.890625,0.6646362735152631,0.7242659894307489,-0.39384464903276606,-0.39384464903276606,3,0,0,30,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8142,320,285,1,285,1,0,731.19375,741.546875,0.9166666666666666,0.8841145833333334,0.78125,0.875,0.1143805409148442,0.125605738241703,0.3820937536257657,0.37861237541695913,0,0,0,30,1,1.0,1.0
pressure_disabled_null,restoration_stack,8142,320,285,1,285,1,0,723.31875,730.109375,0.9609375,0.94140625,0.625,0.6875,0.10236530857812147,0.10820949355912282,0.45106387096241196,0.45106387096241196,0,240,12,30,1,1.0,1.0
main,capsule_baseline,8143,320,321,0,,1,1,737.39375,742.15,0.953125,0.9557291666666666,0.8125,0.8125,0.6034197825018255,0.6940782018260907,-0.040652597503196164,-0.32847959824469575,0,0,0,31,4,1.0,0.8333333333333334
main,scheduled_prune_80,8143,320,321,0,,1,1,729.51875,730.7125,0.953125,0.9557291666666666,0.8125,0.8125,0.5901888635393561,0.6653987758664217,-0.03466498194440493,-0.3175065355629314,0,240,0,31,4,1.0,0.8333333333333334
main,fixed_retirement_85,8143,320,321,0,,1,1,705.8,695.525,0.953125,0.9635416666666666,0.8125,0.796875,0.5732871344567931,0.5896788544172586,-0.019337984648337025,-0.23550761724175606,3,0,0,49,5,1.0,0.8333333333333334
main,telemetry_breaker,8143,320,321,0,,1,1,645.31875,640.35,0.9791666666666666,0.9739583333333334,0.625,0.671875,0.4456729849598742,0.47799913394571725,0.13257290240766895,-0.049272857821188065,7,0,0,70,4,1.0,0.8333333333333334
main,ecc_digest,8143,320,321,0,,1,1,737.39375,742.15,0.9739583333333334,0.9713541666666666,0.75,0.796875,0.5590034310641037,0.6330983388839424,0.12313157264622288,-0.06445589530981977,0,0,10,31,4,1.0,1.0
main,restoration_stack,8143,320,321,0,,1,1,640.44375,636.2,0.9895833333333334,0.9895833333333334,0.59375,0.625,0.42414228998261755,0.44583526478948626,0.30969276514191013,0.11958984502647474,7,240,6,70,4,1.0,1.0
main,sham_retirement_85,8143,320,321,0,,1,1,705.8,695.525,0.953125,0.9557291666666666,0.8125,0.8125,0.6034197825018255,0.6940782018260907,-0.040652597503196164,-0.32847959824469575,3,0,0,31,4,1.0,0.8333333333333334
pressure_disabled_null,capsule_baseline,8143,320,321,0,,1,1,737.39375,742.15,0.953125,0.9557291666666666,0.8125,0.796875,0.10424597495086432,0.11731201526494414,0.5027801823159643,0.3846183590506528,0,0,0,31,4,1.0,0.8333333333333334
pressure_disabled_null,restoration_stack,8143,320,321,0,,1,1,729.51875,730.7125,0.9739583333333334,0.9765625,0.75,0.75,0.09543307765717578,0.10328629619331313,0.5283857468642632,0.5283857468642632,0,240,8,31,4,1.0,1.0
main,capsule_baseline,8144,320,321,0,,1,1,732.83125,735.971875,0.9088541666666666,0.8893229166666666,0.84375,0.859375,0.6440370944227543,0.7219125794206812,-0.2340013608557736,-0.49129965867770986,0,0,0,31,2,0.8333333333333334,0.8333333333333334
main,scheduled_prune_80,8144,320,321,0,,1,1,724.95625,724.534375,0.9088541666666666,0.8893229166666666,0.84375,0.859375,0.6270988160011329,0.693642790413568,-0.19479117046918892,-0.4906267241302109,0,240,0,31,2,0.8333333333333334,0.8333333333333334
main,fixed_retirement_85,8144,320,321,0,,1,1,699.26875,688.846875,0.9505208333333334,0.9205729166666666,0.71875,0.765625,0.523293862380006,0.589696969433691,0.11464991103194122,-0.4868915356379371,3,0,0,49,2,0.8333333333333334,0.8333333333333334
main,telemetry_breaker,8144,320,321,0,,1,1,613.6,613.9625,0.9791666666666666,0.96875,0.5625,0.640625,0.40946235013474086,0.4407204213016622,0.0023563764452428915,0.0023563764452428915,9,0,0,83,1,1.0,1.0
main,ecc_digest,8144,320,321,0,,1,1,732.83125,735.971875,0.9739583333333334,0.9635416666666666,0.59375,0.640625,0.5630567692479495,0.6338862179458373,0.1799158235770275,-0.1747755118453056,0,0,10,31,2,1.0,1.0
main,restoration_stack,8144,320,321,0,,1,1,645.325,633.25625,0.9765625,0.97265625,0.59375,0.625,0.416751463914916,0.43296133180355667,0.361091811025111,0.07666971204038209,8,240,6,78,2,1.0,1.0
main,sham_retirement_85,8144,320,321,0,,1,1,699.26875,688.846875,0.9088541666666666,0.8893229166666666,0.84375,0.859375,0.6440370944227543,0.7219125794206812,-0.1871859762403889,-0.49129965867770986,3,0,0,31,2,0.8333333333333334,0.8333333333333334
pressure_disabled_null,capsule_baseline,8144,320,321,0,,1,1,732.83125,735.971875,0.9583333333333334,0.921875,0.6875,0.78125,0.10158674510276038,0.11808843482736613,0.5841467819920914,0.4013708431593709,0,0,0,31,2,1.0,1.0
pressure_disabled_null,restoration_stack,8144,320,321,0,,1,1,724.95625,724.534375,0.9817708333333334,0.9674479166666666,0.5625,0.625,0.08997301553691113,0.10144352723806396,0.7095734068424329,0.4108925939286274,0,240,9,31,2,1.0,1.0
main,capsule_baseline,8145,320,275,1,275,1,0,734.19375,743.175,0.9140625,0.9283854166666666,0.8125,0.828125,0.6544604479218529,0.6572340566143046,-0.21769485154511492,-0.3023617358143973,0,0,0,31,3,1.0,1.0
main,scheduled_prune_80,8145,320,275,1,275,1,0,726.31875,731.7375,0.9140625,0.9283854166666666,0.8125,0.828125,0.6317183517326121,0.6283170043688059,-0.21769485154511492,-0.2944533687152777,0,240,0,31,3,1.0,1.0
main,fixed_retirement_85,8145,320,275,1,275,1,0,706.81875,697.003125,0.9140625,0.9309895833333334,0.75,0.78125,0.6086517277130092,0.5852548204000164,-0.21769485154511492,-0.2255200391669736,3,0,0,47,3,1.0,1.0
main,telemetry_breaker,8145,320,321,0,,1,1,610.4125,645.56875,0.984375,0.9713541666666666,0.53125,0.65625,0.4072066522479608,0.44823337487440895,0.14102223461870012,-0.03664896784553351,7,0,0,69,3,1.0,1.0
main,ecc_digest,8145,320,321,0,,1,1,734.19375,743.175,0.9557291666666666,0.95703125,0.6875,0.71875,0.6030312112714549,0.6011301437624199,-0.05923274788749078,-0.05923274788749078,0,0,8,31,3,1.0,1.0
main,restoration_stack,8145,320,321,0,,1,1,602.5375,629.884375,0.9921875,0.9869791666666666,0.46875,0.546875,0.3895625907510285,0.4038151264096559,0.3654160863329171,0.21908128839068264,7,240,4,69,4,1.0,1.0
main,sham_retirement_85,8145,320,275,1,275,1,0,706.81875,697.003125,0.9140625,0.9283854166666666,0.8125,0.828125,0.6544604479218529,0.6572340566143046,-0.21769485154511492,-0.3023617358143973,3,0,0,31,3,1.0,1.0
pressure_disabled_null,capsule_baseline,8145,320,275,1,275,1,0,734.19375,743.175,0.9192708333333334,0.93359375,0.78125,0.78125,0.11156203354287735,0.11144483066097659,0.3339413882603409,0.3339413882603409,0,0,0,31,3,1.0,1.0
pressure_disabled_null,restoration_stack,8145,320,321,0,,1,1,726.31875,731.7375,0.9609375,0.9622395833333334,0.65625,0.671875,0.10030836630169833,0.0981793442391997,0.35177810538025167,0.35177810538025167,0,240,7,31,3,1.0,1.0
main,capsule_baseline,8146,320,55,1,55,0,0,736.69375,743.5,0.9322916666666666,0.9388020833333334,0.90625,0.859375,0.7114492522416301,0.6881480152547261,-0.31529665185379097,-0.31529665185379097,0,0,0,30,1,1.0,1.0
main,scheduled_prune_80,8146,320,55,1,55,0,0,728.81875,732.0625,0.9322916666666666,0.9388020833333334,0.90625,0.859375,0.6851638889037217,0.6597982460122381,-0.31529665185379097,-0.31529665185379097,0,240,0,30,1,1.0,1.0
main,fixed_retirement_85,8146,320,55,1,55,0,0,706.13125,697.140625,0.9322916666666666,0.94140625,0.84375,0.765625,0.6332254900861538,0.5944788589481728,-0.31529665185379097,-0.31529665185379097,3,0,0,46,1,1.0,1.0
main,telemetry_breaker,8146,320,321,0,,1,1,638.41875,665.425,0.9505208333333334,0.9609375,0.8125,0.75,0.46752078582912765,0.4816035877993875,-0.25251820999206953,-0.25251820999206953,7,0,0,65,1,1.0,1.0
main,ecc_digest,8146,320,321,0,,1,1,736.69375,743.5,0.9713541666666666,0.9752604166666666,0.75,0.703125,0.6454490797352966,0.622412318685235,-0.09223364615067808,-0.09223364615067808,0,0,9,29,1,1.0,1.0
main,restoration_stack,8146,320,321,0,,1,1,661.0625,655.34375,0.9895833333333334,0.9908854166666666,0.59375,0.53125,0.44255257990810853,0.42834339360760554,-0.03328874283684913,-0.03328874283684913,6,240,5,63,1,1.0,1.0
main,sham_retirement_85,8146,320,55,1,55,0,0,706.13125,697.140625,0.9322916666666666,0.9388020833333334,0.90625,0.859375,0.7114492522416301,0.6881480152547261,-0.31529665185379097,-0.31529665185379097,3,0,0,30,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8146,320,55,1,55,0,0,736.69375,743.5,0.9375,0.9427083333333334,0.84375,0.8125,0.11352862203068351,0.11271199163854581,0.24239144582947802,0.24239144582947802,0,0,0,30,1,1.0,1.0
pressure_disabled_null,restoration_stack,8146,320,321,0,,1,1,728.81875,732.0625,0.9869791666666666,0.9830729166666666,0.71875,0.65625,0.09818825353240596,0.09836945048552331,0.5373395358717399,0.5373395358717399,0,240,7,29,1,1.0,1.0
main,capsule_baseline,8147,320,55,1,55,0,0,732.5875,743.2,0.8515625,0.9153645833333334,0.875,0.71875,0.7188180641337744,0.663737264028796,-0.39117733879696037,-0.39117733879696037,0,0,0,32,1,1.0,1.0
main,scheduled_prune_80,8147,320,55,1,55,0,0,724.7125,731.7625,0.8515625,0.9153645833333334,0.875,0.71875,0.7004658836945086,0.6388174259787637,-0.38296556679076077,-0.38296556679076077,0,240,0,32,1,1.0,1.0
main,fixed_retirement_85,8147,320,55,1,55,0,0,702.30625,696.278125,0.890625,0.9348958333333334,0.875,0.71875,0.6613523654507572,0.5870441773027785,-0.3430045464736393,-0.3430045464736393,3,0,0,51,3,1.0,1.0
main,telemetry_breaker,8147,320,55,1,55,0,0,625.7875,645.66875,0.8854166666666666,0.9375,0.8125,0.640625,0.51029900845646,0.47445382233362493,-0.23680330976713182,-0.23680330976713182,7,0,0,69,1,1.0,1.0
main,ecc_digest,8147,320,55,1,55,0,0,732.5875,743.2,0.9192708333333334,0.9505208333333334,0.84375,0.671875,0.6619547673934059,0.6262740988951042,-0.32119744369660896,-0.32119744369660896,0,0,7,31,1,1.0,1.0
main,restoration_stack,8147,320,55,1,55,0,0,605.11875,646.459375,0.9453125,0.96875,0.65625,0.53125,0.4561002652813747,0.4556165721193987,0.08545826943418544,0.08545826943418544,6,240,6,64,1,1.0,1.0
main,sham_retirement_85,8147,320,55,1,55,0,0,702.30625,696.278125,0.8515625,0.9153645833333334,0.875,0.71875,0.7188180641337744,0.663737264028796,-0.39117733879696037,-0.39117733879696037,3,0,0,32,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8147,320,55,1,55,0,0,732.5875,743.2,0.8567708333333334,0.91796875,0.875,0.71875,0.12513528863727416,0.11346566855481906,0.18949948868769062,0.18949948868769062,0,0,0,32,1,1.0,1.0
pressure_disabled_null,restoration_stack,8147,320,55,1,55,0,0,724.7125,731.7625,0.9244791666666666,0.9583333333333334,0.84375,0.640625,0.11149031915704202,0.1026786915267345,0.2601081524423027,0.2601081524423027,0,240,7,31,1,1.0,1.0
main,capsule_baseline,8148,320,175,1,175,1,0,734.4625,740.796875,0.9296875,0.9166666666666666,0.78125,0.796875,0.6871166283507403,0.7405030314470176,-0.34774757487425667,-0.34774757487425667,0,0,0,28,1,1.0,1.0
