world,mode,schedule,seed,horizon_ticks,n_f_ticks,failed,first_failure_tick,disturbances_at_failure,final_disturbances_seen,mean_checkpoint_accuracy,minimum_checkpoint_accuracy,critical_omission_events,mean_critical_omissions,peak_critical_omissions,mean_active_context_tokens,peak_active_context_tokens,peak_instantaneous_rate,peak_rolling_rate_burden,synthetic_damage_auc,total_token_work,final_config_accuracy,final_requirement_accuracy
rate_disabled_null,continuous_history,steady_load,8234,160,134,1,134,17,20,0.9270833333,0.75,14,1.0625,2,606.5125,1080,0.1666666667,3.8250060166,87.0496072259,3490,0.75,0.6666666667
rate_disabled_null,continuous_history,sudden_burst,8234,160,139,1,139,17,20,0.921875,0.75,14,1.0625,2,606.7625,1080,0.8333333333,9.5566333824,604.2923855007,3490,0.75,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8234,160,126,1,126,17,20,0.921875,0.75,14,1.125,2,622.76875,1080,0.3333333333,5.8122560713,149.4896885696,3490,0.75,0.6666666667
rate_disabled_null,ordinary_summary,slow_drip,8234,160,161,0,,,20,0.9270833333,0.8333333333,7,0.4375,1,359.4125,554,0.1666666667,3.4380277743,51.2793275454,3490,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,steady_load,8234,160,161,0,,,20,0.9270833333,0.8333333333,7,0.4375,1,359.5125,554,0.1666666667,3.8250060166,61.7996072259,3490,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,sudden_burst,8234,160,161,0,,,20,0.9270833333,0.8333333333,7,0.4375,1,359.7625,554,0.8333333333,9.5566333824,579.0423855007,3490,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,burst_recovery,8234,160,161,0,,,20,0.9270833333,0.8333333333,7,0.4375,1,375.76875,554,0.3333333333,5.8122560713,120.9896885696,3490,0.8333333333,0.8333333333
rate_disabled_null,verified_capsule,slow_drip,8234,160,12,1,12,2,20,0.9479166667,0.75,4,0.25,1,374.5375,574,0.1666666667,3.4380277743,50.0293275454,3490,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8234,160,14,1,14,2,20,0.9479166667,0.75,4,0.25,1,374.6375,574,0.1666666667,3.8250060166,59.5496072259,3490,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8234,160,19,1,19,2,20,0.9479166667,0.75,4,0.25,1,374.8875,574,0.8333333333,9.5566333824,574.2923855007,3490,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8234,160,6,1,6,2,20,0.921875,0.75,6,0.375,1,390.89375,574,0.3333333333,5.8122560713,122.7396885696,3490,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8235,160,60,1,60,8,20,0.9479166667,0.75,4,0.25,1,605.725,1090,0.1666666667,3.4379931604,43.2703564852,3500,1.0,1.0
rate_sensitive,continuous_history,steady_load,8235,160,60,1,60,8,20,0.9166666667,0.75,7,0.4375,1,606.2625,1090,0.1666666667,3.7608352291,62.3340700515,3500,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8235,160,60,1,60,8,20,0.9375,0.75,5,0.3125,1,607.60625,1090,0.8333333333,9.4756648614,593.270941377,3500,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8235,160,60,1,60,8,20,0.9479166667,0.75,4,0.25,1,622.3125,1090,0.3333333333,5.8470735894,130.9978648482,3500,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8235,160,36,1,36,5,20,0.96875,0.8333333333,3,0.1875,1,358.9125,544,0.1666666667,3.4379931604,40.2703564852,3500,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8235,160,32,1,32,5,20,0.9479166667,0.8333333333,5,0.3125,1,359.45,544,0.1666666667,3.7608352291,54.0840700515,3500,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8235,160,22,1,22,5,20,0.9427083333,0.75,5,0.3125,1,360.79375,544,0.8333333333,9.4756648614,592.770941377,3500,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8235,160,35,1,35,5,20,0.96875,0.8333333333,3,0.1875,1,375.5,544,0.3333333333,5.8470735894,126.2478648482,3500,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8235,160,84,1,84,11,20,0.953125,0.75,3,0.1875,1,374.0375,564,0.1666666667,3.4379931604,43.2703564852,3500,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8235,160,88,1,88,11,20,0.9427083333,0.75,4,0.25,1,374.575,564,0.1666666667,3.7608352291,53.3340700515,3500,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8235,160,98,1,98,11,20,0.9583333333,0.75,3,0.1875,1,375.91875,564,0.8333333333,9.4756648614,587.270941377,3500,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8235,160,85,1,85,11,20,0.953125,0.75,3,0.1875,1,390.625,564,0.3333333333,5.8470735894,128.9978648482,3500,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8235,160,36,1,36,5,20,0.671875,0.5,13,1.3125,2,605.725,1090,0.1666666667,3.4379931604,85.2703564852,3500,0.5,0.6666666667
rate_disabled_null,continuous_history,steady_load,8235,160,32,1,32,5,20,0.671875,0.5,13,1.3125,2,606.2625,1090,0.1666666667,3.7608352291,95.8340700515,3500,0.5,0.6666666667
rate_disabled_null,continuous_history,sudden_burst,8235,160,22,1,22,5,20,0.671875,0.5,14,1.3125,2,607.60625,1090,0.8333333333,9.4756648614,631.270941377,3500,0.5,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8235,160,35,1,35,5,20,0.671875,0.5,13,1.3125,2,622.3125,1090,0.3333333333,5.8470735894,170.9978648482,3500,0.5,0.6666666667
rate_disabled_null,ordinary_summary,slow_drip,8235,160,12,1,12,2,20,0.6197916667,0.5833333333,16,1.9375,2,358.9125,544,0.1666666667,3.4379931604,111.2703564852,3500,0.5833333333,0.6666666667
rate_disabled_null,ordinary_summary,steady_load,8235,160,14,1,14,2,20,0.6197916667,0.5833333333,16,1.9375,2,359.45,544,0.1666666667,3.7608352291,120.3340700515,3500,0.5833333333,0.6666666667
rate_disabled_null,ordinary_summary,sudden_burst,8235,160,19,1,19,2,20,0.6302083333,0.5833333333,15,1.875,2,360.79375,544,0.8333333333,9.4756648614,652.020941377,3500,0.5833333333,0.6666666667
rate_disabled_null,ordinary_summary,burst_recovery,8235,160,6,1,6,2,20,0.609375,0.5833333333,16,2.0,2,375.5,544,0.3333333333,5.8470735894,198.2478648482,3500,0.5833333333,0.6666666667
rate_disabled_null,verified_capsule,slow_drip,8235,160,12,1,12,2,20,0.96875,0.75,2,0.125,1,374.0375,564,0.1666666667,3.4379931604,41.7703564852,3500,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8235,160,14,1,14,2,20,0.96875,0.75,2,0.125,1,374.575,564,0.1666666667,3.7608352291,51.8340700515,3500,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8235,160,19,1,19,2,20,0.96875,0.75,2,0.125,1,375.91875,564,0.8333333333,9.4756648614,586.020941377,3500,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8235,160,6,1,6,2,20,0.953125,0.75,3,0.1875,1,390.625,564,0.3333333333,5.8470735894,128.9978648482,3500,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8236,160,161,0,,,20,0.96875,0.8333333333,5,0.3125,1,607.5375,1100,0.1666666667,3.4377651741,49.8431823865,3510,1.0,1.0
rate_sensitive,continuous_history,steady_load,8236,160,161,0,,,20,0.9791666667,0.8333333333,4,0.25,1,606.6375,1100,0.1666666667,3.8008624288,59.0076720458,3510,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8236,160,22,1,22,5,20,0.9479166667,0.6666666667,6,0.4375,2,604.3875,1100,0.8333333333,9.1634279792,607.7387618985,3510,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8236,160,161,0,,,20,0.9791666667,0.8333333333,5,0.3125,1,625.43125,1100,0.3333333333,5.8455486055,138.0850614777,3510,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8236,160,161,0,,,20,1.0,1.0,0,0.0,0,365.9125,540,0.1666666667,3.4377651741,35.8431823865,3510,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8236,160,161,0,,,20,1.0,1.0,1,0.0625,1,365.0125,540,0.1666666667,3.8008624288,49.5076720458,3510,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8236,160,61,1,61,9,20,1.0,1.0,3,0.1875,1,362.7625,540,0.8333333333,9.1634279792,598.9887618985,3510,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8236,160,161,0,,,20,1.0,1.0,3,0.1875,1,383.80625,540,0.3333333333,5.8455486055,132.0850614777,3510,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8236,160,124,1,124,16,20,1.0,1.0,0,0.0,0,381.0375,560,0.1666666667,3.4377651741,38.5931823865,3510,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8236,160,128,1,128,16,20,1.0,1.0,0,0.0,0,380.1375,560,0.1666666667,3.8008624288,50.7576720458,3510,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8236,160,138,1,138,16,20,0.9947916667,0.9166666667,1,0.0625,1,377.8875,560,0.8333333333,9.1634279792,596.7387618985,3510,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8236,160,125,1,125,16,20,0.9895833333,0.8333333333,1,0.0625,1,398.93125,560,0.3333333333,5.8455486055,128.5850614777,3510,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8236,160,108,1,108,14,20,0.8645833333,0.6666666667,7,0.8125,2,607.5375,1100,0.1666666667,3.4377651741,66.3431823865,3510,0.6666666667,0.6666666667
rate_disabled_null,continuous_history,steady_load,8236,160,106,1,106,14,20,0.8645833333,0.6666666667,7,0.8125,2,606.6375,1100,0.1666666667,3.8008624288,78.0076720458,3510,0.6666666667,0.6666666667
rate_disabled_null,continuous_history,sudden_burst,8236,160,101,1,101,14,20,0.8645833333,0.6666666667,7,0.8125,2,604.3875,1100,0.8333333333,9.1634279792,619.9887618985,3510,0.6666666667,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8236,160,101,1,101,14,20,0.8541666667,0.6666666667,8,0.875,2,625.43125,1100,0.3333333333,5.8455486055,157.5850614777,3510,0.6666666667,0.6666666667
rate_disabled_null,ordinary_summary,slow_drip,8236,160,161,0,,,20,1.0,1.0,0,0.0,0,365.9125,540,0.1666666667,3.4377651741,35.8431823865,3510,1.0,1.0
rate_disabled_null,ordinary_summary,steady_load,8236,160,161,0,,,20,1.0,1.0,0,0.0,0,365.0125,540,0.1666666667,3.8008624288,47.5076720458,3510,1.0,1.0
rate_disabled_null,ordinary_summary,sudden_burst,8236,160,161,0,,,20,1.0,1.0,0,0.0,0,362.7625,540,0.8333333333,9.1634279792,589.4887618985,3510,1.0,1.0
rate_disabled_null,ordinary_summary,burst_recovery,8236,160,161,0,,,20,1.0,1.0,0,0.0,0,383.80625,540,0.3333333333,5.8455486055,123.8350614777,3510,1.0,1.0
rate_disabled_null,verified_capsule,slow_drip,8236,160,161,0,,,20,1.0,1.0,2,0.125,1,381.0375,560,0.1666666667,3.4377651741,41.8431823865,3510,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8236,160,161,0,,,20,1.0,1.0,2,0.125,1,380.1375,560,0.1666666667,3.8008624288,54.5076720458,3510,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8236,160,161,0,,,20,0.9895833333,0.8333333333,3,0.1875,1,377.8875,560,0.8333333333,9.1634279792,598.9887618985,3510,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8236,160,161,0,,,20,1.0,1.0,2,0.125,1,398.93125,560,0.3333333333,5.8455486055,130.0850614777,3510,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8237,160,161,0,,,20,0.9895833333,0.9166666667,2,0.125,1,578.375,1050,0.1666666667,3.4183257056,39.0523242253,3460,1.0,1.0
rate_sensitive,continuous_history,steady_load,8237,160,161,0,,,20,0.9895833333,0.9166666667,2,0.125,1,578.9375,1050,0.1666666667,3.5925780605,48.4856569972,3460,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8237,160,22,1,22,5,20,0.9895833333,0.9166666667,2,0.125,1,580.34375,1050,0.8333333333,9.8466327114,559.006503454,3460,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8237,160,161,0,,,20,0.984375,0.9166666667,3,0.1875,1,593.5875,1050,0.3333333333,4.9105862815,88.8229854778,3460,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8237,160,116,1,116,15,20,0.9375,0.8333333333,8,0.6875,2,353.8125,524,0.1666666667,3.4183257056,57.5523242253,3460,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,steady_load,8237,160,112,1,112,15,20,0.9375,0.8333333333,8,0.6875,2,354.375,524,0.1666666667,3.5925780605,65.7356569972,3460,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,sudden_burst,8237,160,102,1,102,15,20,0.9479166667,0.8333333333,8,0.625,3,355.78125,524,0.8333333333,9.8466327114,570.506503454,3460,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,burst_recovery,8237,160,115,1,115,15,20,0.9375,0.8333333333,8,0.6875,2,369.025,524,0.3333333333,4.9105862815,106.5729854778,3460,0.8333333333,0.8333333333
rate_sensitive,verified_capsule,slow_drip,8237,160,44,1,44,6,20,0.9739583333,0.75,2,0.125,1,368.9375,544,0.1666666667,3.4183257056,36.5523242253,3460,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8237,160,66,1,66,9,20,0.9895833333,0.8333333333,1,0.0625,1,369.5,544,0.1666666667,3.5925780605,42.2356569972,3460,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8237,160,22,1,22,5,20,0.9635416667,0.75,3,0.1875,1,370.90625,544,0.8333333333,9.8466327114,559.256503454,3460,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8237,160,45,1,45,6,20,0.9739583333,0.75,2,0.125,1,384.15,544,0.3333333333,4.9105862815,84.0729854778,3460,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8237,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,578.375,1050,0.1666666667,3.4183257056,33.8023242253,3460,0.8333333333,0.8333333333
rate_disabled_null,continuous_history,steady_load,8237,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,578.9375,1050,0.1666666667,3.5925780605,42.7356569972,3460,0.8333333333,0.8333333333
rate_disabled_null,continuous_history,sudden_burst,8237,160,161,0,,,20,0.9791666667,0.8333333333,2,0.125,1,580.34375,1050,0.8333333333,9.8466327114,553.756503454,3460,0.8333333333,0.8333333333
rate_disabled_null,continuous_history,burst_recovery,8237,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,593.5875,1050,0.3333333333,4.9105862815,81.5729854778,3460,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,slow_drip,8237,160,36,1,36,5,20,0.7864583333,0.6666666667,13,0.875,2,353.8125,524,0.1666666667,3.4183257056,65.0523242253,3460,0.6666666667,0.6666666667
rate_disabled_null,ordinary_summary,steady_load,8237,160,32,1,32,5,20,0.7864583333,0.6666666667,13,0.875,2,354.375,524,0.1666666667,3.5925780605,74.9856569972,3460,0.6666666667,0.6666666667
rate_disabled_null,ordinary_summary,sudden_burst,8237,160,22,1,22,5,20,0.765625,0.6666666667,14,1.0,2,355.78125,524,0.8333333333,9.8466327114,588.506503454,3460,0.6666666667,0.6666666667
rate_disabled_null,ordinary_summary,burst_recovery,8237,160,35,1,35,5,20,0.7864583333,0.6666666667,13,0.875,2,369.025,524,0.3333333333,4.9105862815,113.0729854778,3460,0.6666666667,0.6666666667
rate_disabled_null,verified_capsule,slow_drip,8237,160,161,0,,,20,1.0,1.0,0,0.0,0,368.9375,544,0.1666666667,3.4183257056,32.5523242253,3460,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8237,160,161,0,,,20,1.0,1.0,0,0.0,0,369.5,544,0.1666666667,3.5925780605,40.4856569972,3460,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8237,160,161,0,,,20,1.0,1.0,0,0.0,0,370.90625,544,0.8333333333,9.8466327114,549.006503454,3460,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8237,160,161,0,,,20,1.0,1.0,0,0.0,0,384.15,544,0.3333333333,4.9105862815,80.0729854778,3460,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8238,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,598.525,1090,0.1666666667,3.4150831544,38.1931337169,3500,1.0,1.0
rate_sensitive,continuous_history,steady_load,8238,160,161,0,,,20,0.9791666667,0.8333333333,2,0.125,1,600.2375,1090,0.1666666667,3.7485489973,52.0681880228,3500,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8238,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,604.51875,1090,0.8333333333,9.2715359379,538.4171531402,3500,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8238,160,161,0,,,20,0.9791666667,0.8333333333,2,0.125,1,613.8625,1090,0.3333333333,5.7434325491,96.3599510096,3500,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8238,160,68,1,68,9,20,0.953125,0.75,4,0.3125,2,354.2125,533,0.1666666667,3.4150831544,44.4431337169,3500,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8238,160,66,1,66,9,20,0.9322916667,0.75,6,0.4375,2,355.925,533,0.1666666667,3.7485489973,61.5681880228,3500,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,sudden_burst,8238,160,61,1,61,9,20,0.9427083333,0.75,5,0.375,2,360.20625,533,0.8333333333,9.2715359379,550.1671531402,3500,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,burst_recovery,8238,160,61,1,61,9,20,0.9114583333,0.75,8,0.5625,2,369.55,533,0.3333333333,5.7434325491,111.6099510096,3500,0.8333333333,0.8333333333
rate_sensitive,verified_capsule,slow_drip,8238,160,161,0,,,20,0.9895833333,0.9166666667,2,0.125,1,369.3375,553,0.1666666667,3.4150831544,37.9431337169,3500,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8238,160,161,0,,,20,0.9895833333,0.9166666667,2,0.125,1,371.05,553,0.1666666667,3.7485489973,50.0681880228,3500,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8238,160,101,1,101,14,20,0.9895833333,0.9166666667,2,0.125,1,375.33125,553,0.8333333333,9.2715359379,540.1671531402,3500,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8238,160,161,0,,,20,0.9895833333,0.9166666667,2,0.125,1,384.675,553,0.3333333333,5.7434325491,95.8599510096,3500,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8238,160,161,0,,,20,1.0,1.0,0,0.0,0,598.525,1090,0.1666666667,3.4150831544,33.9431337169,3500,1.0,1.0
rate_disabled_null,continuous_history,steady_load,8238,160,161,0,,,20,1.0,1.0,0,0.0,0,600.2375,1090,0.1666666667,3.7485489973,46.0681880228,3500,1.0,1.0
rate_disabled_null,continuous_history,sudden_burst,8238,160,161,0,,,20,1.0,1.0,0,0.0,0,604.51875,1090,0.8333333333,9.2715359379,534.9171531402,3500,1.0,1.0
rate_disabled_null,continuous_history,burst_recovery,8238,160,161,0,,,20,1.0,1.0,0,0.0,0,613.8625,1090,0.3333333333,5.7434325491,90.6099510096,3500,1.0,1.0
rate_disabled_null,ordinary_summary,slow_drip,8238,160,161,0,,,20,0.9375,0.8333333333,6,0.375,1,354.2125,533,0.1666666667,3.4150831544,47.1931337169,3500,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,steady_load,8238,160,161,0,,,20,0.9375,0.8333333333,6,0.375,1,355.925,533,0.1666666667,3.7485489973,59.8181880228,3500,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,sudden_burst,8238,160,142,1,142,20,20,0.9270833333,0.75,6,0.5,2,360.20625,533,0.8333333333,9.2715359379,554.6671531402,3500,0.75,0.6666666667
rate_disabled_null,ordinary_summary,burst_recovery,8238,160,161,0,,,20,0.9375,0.8333333333,6,0.375,1,369.55,533,0.3333333333,5.7434325491,105.6099510096,3500,0.8333333333,0.8333333333
rate_disabled_null,verified_capsule,slow_drip,8238,160,161,0,,,20,0.9479166667,0.8333333333,6,0.375,1,369.3375,553,0.1666666667,3.4150831544,50.9431337169,3500,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8238,160,161,0,,,20,0.9479166667,0.8333333333,6,0.375,1,371.05,553,0.1666666667,3.7485489973,62.5681880228,3500,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8238,160,161,0,,,20,0.9583333333,0.8333333333,5,0.3125,1,375.33125,553,0.8333333333,9.2715359379,550.1671531402,3500,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8238,160,161,0,,,20,0.9479166667,0.8333333333,6,0.375,1,384.675,553,0.3333333333,5.7434325491,109.1099510096,3500,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8239,160,161,0,,,20,0.984375,0.8333333333,2,0.125,1,615.875,1090,0.1666666667,3.4505643384,38.7092644787,3500,1.0,1.0
rate_sensitive,continuous_history,steady_load,8239,160,161,0,,,20,0.984375,0.8333333333,2,0.125,1,617.125,1090,0.1666666667,3.8582635732,50.9679747633,3500,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8239,160,21,1,21,4,20,0.9583333333,0.6666666667,3,0.25,2,620.25,1090,0.8333333333,10.1715685061,555.4252990119,3500,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8239,160,161,0,,,20,0.984375,0.8333333333,2,0.125,1,632.35625,1090,0.3333333333,5.768859417,85.9472876121,3500,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8239,160,28,1,28,4,20,0.9114583333,0.6666666667,8,0.6875,3,356.0625,554,0.1666666667,3.4505643384,55.9592644787,3500,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8239,160,26,1,26,4,20,0.9114583333,0.6666666667,10,0.8125,3,357.3125,554,0.1666666667,3.8582635732,72.4679747633,3500,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8239,160,21,1,21,4,20,0.9010416667,0.6666666667,10,0.8125,2,360.4375,554,0.8333333333,10.1715685061,572.6752990119,3500,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8239,160,21,1,21,4,20,0.9114583333,0.6666666667,8,0.6875,3,372.54375,554,0.3333333333,5.768859417,107.4472876121,3500,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8239,160,161,0,,,20,1.0,1.0,1,0.0625,1,371.1875,574,0.1666666667,3.4505643384,39.4592644787,3500,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8239,160,161,0,,,20,1.0,1.0,1,0.0625,1,372.4375,574,0.1666666667,3.8582635732,50.2179747633,3500,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8239,160,22,1,22,5,20,1.0,1.0,1,0.0625,1,375.5625,574,0.8333333333,10.1715685061,549.1752990119,3500,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8239,160,161,0,,,20,1.0,1.0,0,0.0,0,387.66875,574,0.3333333333,5.768859417,83.1972876121,3500,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8239,160,52,1,52,7,20,0.7864583333,0.75,15,1.625,2,615.875,1090,0.1666666667,3.4505643384,97.4592644787,3500,0.75,0.6666666667
rate_disabled_null,continuous_history,steady_load,8239,160,54,1,54,7,20,0.7864583333,0.75,15,1.625,2,617.125,1090,0.1666666667,3.8582635732,108.2179747633,3500,0.75,0.6666666667
rate_disabled_null,continuous_history,sudden_burst,8239,160,59,1,59,7,20,0.7864583333,0.75,15,1.625,2,620.25,1090,0.8333333333,10.1715685061,605.6752990119,3500,0.75,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8239,160,46,1,46,7,20,0.78125,0.75,15,1.6875,2,632.35625,1090,0.3333333333,5.768859417,145.9472876121,3500,0.75,0.6666666667
