condition,policy,seed,cycles,violations,first_failure_cycle,n_f,final_active_unresolved,final_active_tips,max_active_unresolved,max_burial_depth,mean_top_decile_capture,mean_top_decile_expected_share,frontier_capture_lift,walker_attachment_count,walker_fallback_count,walker_fallback_rate,mean_walker_steps,largest_branch_share,branch_hhi,repair_attempts,repair_successes,repair_budget_used,recovery_probes,recovery_successes,recovery_rate,mean_recovery_cost,mean_recovery_depth,mean_interior_shielded_cycles,receipt_enabled
uniform_null,tip_targeted,5133,48,18,37,37,38,19,38,6,0.07317073170731707,0.1314082658641481,-0.05823753415683104,0,0,,,0.5789473684210527,0.47368421052631576,12,10,12,6,6,1.0,4.833333333333333,3.8333333333333335,14.473684210526315,1
least_capture_balancer,no_intervention,5133,48,18,32,32,48,7,48,8,0.6341463414634146,0.12496497101629046,0.5091813704471242,0,0,,,0.1875,0.16145833333333331,0,0,0,6,2,0.3333333333333333,3.0,4.833333333333333,21.853658536585368,0
least_capture_balancer,logging_only,5133,48,18,32,32,48,7,48,8,0.6341463414634146,0.12496497101629046,0.5091813704471242,0,0,,,0.1875,0.16145833333333331,0,0,0,6,3,0.5,3.6666666666666665,4.833333333333333,21.853658536585368,1
least_capture_balancer,random_repair,5133,48,18,37,37,39,13,39,10,0.4878048780487805,0.1312082108322705,0.35659666721650995,0,0,,,0.23076923076923078,0.1913214990138067,12,9,12,6,4,0.6666666666666666,6.5,6.333333333333333,17.884615384615383,1
least_capture_balancer,oldest_first,5133,48,18,40,40,36,6,36,10,0.6829268292682927,0.13339997287813102,0.5495268563901617,0,0,,,0.2222222222222222,0.1882716049382716,12,12,12,6,4,0.6666666666666666,5.75,6.166666666666667,16.466666666666665,1
least_capture_balancer,tip_targeted,5133,48,18,37,37,38,9,38,10,0.5365853658536586,0.13300822417142347,0.40357714168223513,0,0,,,0.3157894736842105,0.27285318559556787,12,10,12,6,3,0.5,4.666666666666667,5.833333333333333,19.586206896551722,1
diffusive_first_contact,no_intervention,5133,48,18,32,32,48,22,48,10,0.24390243902439024,0.12496497101629046,0.11893746800809978,41,0,0.0,280.8780487804878,0.3958333333333333,0.2873263888888889,0,0,0,6,3,0.5,3.3333333333333335,5.166666666666667,18.307692307692307,0
diffusive_first_contact,logging_only,5133,48,18,32,32,48,22,48,10,0.24390243902439024,0.12496497101629046,0.11893746800809978,41,0,0.0,280.8780487804878,0.3958333333333333,0.2873263888888889,0,0,0,6,5,0.8333333333333334,5.6,5.166666666666667,18.307692307692307,1
diffusive_first_contact,random_repair,5133,48,18,40,40,36,16,36,9,0.4146341463414634,0.13339997287813102,0.28123417346333235,41,1,0.024390243902439025,321.7073170731707,0.3333333333333333,0.30092592592592593,12,12,12,6,6,1.0,6.666666666666667,5.666666666666667,14.8,1
diffusive_first_contact,oldest_first,5133,48,18,40,40,36,13,36,9,0.1951219512195122,0.13339997287813102,0.061721978341381184,41,1,0.024390243902439025,305.6585365853659,0.3611111111111111,0.29012345679012347,12,12,12,6,3,0.5,5.666666666666667,5.833333333333333,14.043478260869565,1
diffusive_first_contact,tip_targeted,5133,48,18,40,40,38,13,38,7,0.2926829268292683,0.1329141263353049,0.1597688004939634,41,0,0.0,262.1707317073171,0.5,0.41274238227146814,12,10,12,6,4,0.6666666666666666,5.25,5.0,19.4,1
uniform_null,no_intervention,5134,48,15,30,30,48,27,48,6,0.10810810810810811,0.14997294634493746,-0.04186483823682935,0,0,,,0.3958333333333333,0.24305555555555552,0,0,0,6,1,0.16666666666666666,3.0,4.166666666666667,16.523809523809526,0
uniform_null,logging_only,5134,48,15,30,30,48,27,48,6,0.10810810810810811,0.14997294634493746,-0.04186483823682935,0,0,,,0.3958333333333333,0.24305555555555552,0,0,0,6,6,1.0,5.166666666666667,4.166666666666667,16.523809523809526,1
uniform_null,random_repair,5134,48,15,44,44,37,22,37,5,0.16216216216216217,0.15995289282939476,0.0022092693327674107,0,0,,,0.4594594594594595,0.30606281957633313,12,11,12,6,5,0.8333333333333334,5.0,4.166666666666667,12.933333333333334,1
uniform_null,oldest_first,5134,48,16,38,38,39,26,39,8,0.10810810810810811,0.1586907805842831,-0.050582672476174984,0,0,,,0.5128205128205128,0.301775147928994,12,9,12,6,4,0.6666666666666666,8.25,6.166666666666667,11.692307692307692,1
uniform_null,tip_targeted,5134,48,16,38,38,37,20,37,6,0.21621621621621623,0.15974788792119965,0.05646832829501658,0,0,,,0.7297297297297297,0.5924032140248356,12,11,12,6,3,0.5,5.333333333333333,4.833333333333333,14.294117647058824,1
least_capture_balancer,no_intervention,5134,48,15,30,30,48,11,48,4,0.6756756756756757,0.14997294634493746,0.5257027293307381,0,0,,,0.10416666666666667,0.09809027777777779,0,0,0,6,5,0.8333333333333334,4.0,3.1666666666666665,22.756756756756758,0
least_capture_balancer,logging_only,5134,48,15,30,30,48,11,48,4,0.6756756756756757,0.14997294634493746,0.5257027293307381,0,0,,,0.10416666666666667,0.09809027777777779,0,0,0,6,5,0.8333333333333334,4.0,3.1666666666666665,22.756756756756758,1
least_capture_balancer,random_repair,5134,48,15,38,38,37,16,37,6,0.5675675675675675,0.1593095124828242,0.40825805508474333,0,0,,,0.13513513513513514,0.10883856829802777,12,11,12,6,5,0.8333333333333334,5.8,4.333333333333333,15.476190476190476,1
least_capture_balancer,oldest_first,5134,48,15,38,38,38,11,38,6,0.6216216216216216,0.1595987303130701,0.4620228913085515,0,0,,,0.10526315789473684,0.09695290858725761,12,10,12,6,4,0.6666666666666666,6.0,4.5,17.11111111111111,1
least_capture_balancer,tip_targeted,5134,48,15,36,36,38,6,38,8,0.7567567567567568,0.15786748976099227,0.5988892669957645,0,0,,,0.23684210526315788,0.19113573407202214,12,10,12,6,2,0.3333333333333333,8.0,6.0,22.375,1
diffusive_first_contact,no_intervention,5134,48,15,30,30,48,18,48,5,0.4594594594594595,0.14997294634493746,0.309486513114522,37,0,0.0,219.1081081081081,0.20833333333333334,0.13541666666666666,0,0,0,6,2,0.3333333333333333,3.5,3.6666666666666665,20.033333333333335,0
diffusive_first_contact,logging_only,5134,48,15,30,30,48,18,48,5,0.4594594594594595,0.14997294634493746,0.309486513114522,37,0,0.0,219.1081081081081,0.20833333333333334,0.13541666666666666,0,0,0,6,4,0.6666666666666666,4.0,3.6666666666666665,20.033333333333335,1
diffusive_first_contact,random_repair,5134,48,15,35,35,39,19,39,7,0.40540540540540543,0.1535348545460041,0.25187055085940135,37,0,0.0,236.78378378378378,0.23076923076923078,0.1295200525969757,12,9,12,6,3,0.5,5.0,4.166666666666667,16.1,1
diffusive_first_contact,oldest_first,5134,48,15,38,38,38,16,38,8,0.2972972972972973,0.15818338635669807,0.13911391094059924,37,0,0.0,220.35135135135135,0.2631578947368421,0.15789473684210525,12,10,12,6,4,0.6666666666666666,6.0,5.0,15.863636363636363,1
diffusive_first_contact,tip_targeted,5134,48,15,38,38,37,9,37,8,0.40540540540540543,0.15374188191519364,0.2516635234902118,37,0,0.0,218.54054054054055,0.4864864864864865,0.3571950328707086,12,11,12,6,3,0.5,4.0,4.166666666666667,20.107142857142858,1
uniform_null,no_intervention,5135,48,9,32,32,48,29,48,4,0.15789473684210525,0.13889087265557595,0.0190038641865293,0,0,,,0.2708333333333333,0.18229166666666666,0,0,0,6,2,0.3333333333333333,3.5,2.8333333333333335,13.210526315789474,0
uniform_null,logging_only,5135,48,9,32,32,48,29,48,4,0.15789473684210525,0.13889087265557595,0.0190038641865293,0,0,,,0.2708333333333333,0.18229166666666666,0,0,0,6,5,0.8333333333333334,3.8,2.8333333333333335,13.210526315789474,1
uniform_null,random_repair,5135,48,8,40,40,36,22,36,4,0.13157894736842105,0.14556776052984244,-0.013988813161421393,0,0,,,0.3611111111111111,0.20679012345679013,12,12,12,6,5,0.8333333333333334,4.0,3.1666666666666665,10.571428571428571,1
uniform_null,oldest_first,5135,48,8,37,37,39,25,39,4,0.18421052631578946,0.13871213611230354,0.04549839020348592,0,0,,,0.2564102564102564,0.1900065746219592,12,9,12,6,3,0.5,5.0,3.3333333333333335,11.642857142857142,1
uniform_null,tip_targeted,5135,48,8,40,40,37,22,37,6,0.23684210526315788,0.14510671206001488,0.091735393203143,0,0,,,0.7027027027027027,0.5675675675675677,12,11,12,6,4,0.6666666666666666,6.0,4.666666666666667,10.733333333333333,1
least_capture_balancer,no_intervention,5135,48,9,32,32,48,10,48,4,0.6842105263157895,0.13889087265557595,0.5453196536602135,0,0,,,0.10416666666666667,0.10069444444444445,0,0,0,6,1,0.16666666666666666,2.0,3.3333333333333335,22.05263157894737,0
least_capture_balancer,logging_only,5135,48,9,32,32,48,10,48,4,0.6842105263157895,0.13889087265557595,0.5453196536602135,0,0,,,0.10416666666666667,0.10069444444444445,0,0,0,6,5,0.8333333333333334,4.2,3.3333333333333335,22.05263157894737,1
least_capture_balancer,random_repair,5135,48,8,37,37,40,13,40,5,0.7105263157894737,0.14178314289376934,0.5687431728957043,0,0,,,0.125,0.10125000000000002,12,8,12,6,3,0.5,4.333333333333333,3.6666666666666665,19.62962962962963,1
least_capture_balancer,oldest_first,5135,48,8,40,40,38,10,38,6,0.6842105263157895,0.14602100129002626,0.5381895250257632,0,0,,,0.10526315789473684,0.10110803324099721,12,10,12,6,4,0.6666666666666666,4.75,4.333333333333333,16.142857142857142,1
least_capture_balancer,tip_targeted,5135,48,8,40,40,37,8,37,4,0.7105263157894737,0.14543148731553807,0.5650948284739357,0,0,,,0.13513513513513514,0.12636961285609935,12,11,12,6,5,0.8333333333333334,4.2,3.3333333333333335,21.0,1
diffusive_first_contact,no_intervention,5135,48,9,32,32,48,19,48,5,0.3684210526315789,0.13889087265557595,0.22953017997600297,38,0,0.0,301.07894736842104,0.20833333333333334,0.13628472222222224,0,0,0,6,2,0.3333333333333333,3.5,4.0,18.896551724137932,0
diffusive_first_contact,logging_only,5135,48,9,32,32,48,19,48,5,0.3684210526315789,0.13889087265557595,0.22953017997600297,38,0,0.0,301.07894736842104,0.20833333333333334,0.13628472222222224,0,0,0,6,1,0.16666666666666666,3.0,4.0,18.896551724137932,1
diffusive_first_contact,random_repair,5135,48,8,37,37,40,19,40,6,0.2631578947368421,0.1404050849939723,0.12275280974286978,38,0,0.0,343.55263157894734,0.2,0.14750000000000002,12,8,12,6,5,0.8333333333333334,5.4,4.5,17.19047619047619,1
diffusive_first_contact,oldest_first,5135,48,8,40,40,36,15,36,10,0.23684210526315788,0.14556776052984244,0.09127434473331544,38,0,0.0,304.5,0.2222222222222222,0.1574074074074074,12,12,12,6,4,0.6666666666666666,7.5,7.166666666666667,14.428571428571429,1
diffusive_first_contact,tip_targeted,5135,48,8,37,37,41,15,41,5,0.3157894736842105,0.1400902907031055,0.175699182981105,38,0,0.0,385.55263157894734,0.2682926829268293,0.19928613920285546,12,7,12,6,6,1.0,5.333333333333333,4.333333333333333,19.346153846153847,1
uniform_null,no_intervention,5136,48,11,31,31,48,28,48,7,0.14634146341463414,0.16124602975997707,-0.014904566345342929,0,0,,,0.8125,0.6675347222222222,0,0,0,6,2,0.3333333333333333,5.5,5.833333333333333,15.9,0
uniform_null,logging_only,5136,48,11,31,31,48,28,48,7,0.14634146341463414,0.16124602975997707,-0.014904566345342929,0,0,,,0.8125,0.6675347222222222,0,0,0,6,4,0.6666666666666666,7.0,5.833333333333333,15.9,1
uniform_null,random_repair,5136,48,11,38,38,38,24,38,6,0.12195121951219512,0.169675222086628,-0.04772400257443288,0,0,,,0.7105263157894737,0.5249307479224377,12,10,12,6,3,0.5,5.0,4.833333333333333,12.142857142857142,1
uniform_null,oldest_first,5136,48,11,38,38,37,22,37,9,0.07317073170731707,0.1719588484169205,-0.09878811670960343,0,0,,,0.8108108108108109,0.66691015339664,12,11,12,6,0,0.0,,7.333333333333333,14.133333333333333,1
uniform_null,tip_targeted,5136,48,11,38,38,37,21,37,7,0.17073170731707318,0.1723943884866069,-0.0016626811695337196,0,0,,,1.0,1.0,12,11,12,6,4,0.6666666666666666,6.25,5.5,13.125,1
least_capture_balancer,no_intervention,5136,48,11,31,31,48,7,48,10,0.975609756097561,0.16124602975997707,0.8143637263375839,0,0,,,0.22916666666666666,0.171875,0,0,0,6,1,0.16666666666666666,7.0,8.166666666666666,23.609756097560975,0
least_capture_balancer,logging_only,5136,48,11,31,31,48,7,48,10,0.975609756097561,0.16124602975997707,0.8143637263375839,0,0,,,0.22916666666666666,0.171875,0,0,0,6,2,0.3333333333333333,9.0,8.166666666666666,23.609756097560975,1
least_capture_balancer,random_repair,5136,48,11,38,38,39,12,39,11,0.6341463414634146,0.16569877907463215,0.4684475623887825,0,0,,,0.23076923076923078,0.1623931623931624,12,9,12,6,2,0.3333333333333333,8.0,8.833333333333334,18.37037037037037,1
least_capture_balancer,oldest_first,5136,48,11,35,35,40,7,40,12,0.8536585365853658,0.16908398234262828,0.6845745542427375,0,0,,,0.225,0.16,12,8,12,6,3,0.5,8.333333333333334,9.666666666666666,19.333333333333332,1
least_capture_balancer,tip_targeted,5136,48,11,35,35,41,5,41,15,0.8780487804878049,0.1641344216947512,0.7139143587930536,0,0,,,0.3902439024390244,0.3206424747174301,12,7,12,6,2,0.3333333333333333,7.0,10.833333333333334,23.583333333333332,1
diffusive_first_contact,no_intervention,5136,48,12,31,31,48,17,48,9,0.4878048780487805,0.16124602975997707,0.32655884828880344,41,0,0.0,255.90243902439025,0.3333333333333333,0.24652777777777776,0,0,0,6,0,0.0,,6.0,21.258064516129032,0
diffusive_first_contact,logging_only,5136,48,12,31,31,48,17,48,9,0.4878048780487805,0.16124602975997707,0.32655884828880344,41,0,0.0,255.90243902439025,0.3333333333333333,0.24652777777777776,0,0,0,6,2,0.3333333333333333,5.0,6.0,21.258064516129032,1
diffusive_first_contact,random_repair,5136,48,12,38,38,38,19,38,6,0.2682926829268293,0.16936671262061448,0.0989259703062148,41,0,0.0,270.609756097561,0.3157894736842105,0.23130193905817173,12,10,12,6,3,0.5,6.0,4.666666666666667,17.0,1
diffusive_first_contact,oldest_first,5136,48,11,38,38,37,17,37,6,0.1951219512195122,0.17012562957471578,0.024996321644796426,41,0,0.0,306.0243902439024,0.2972972972972973,0.2227903579254931,12,11,12,6,3,0.5,5.333333333333333,4.666666666666667,12.8,1
diffusive_first_contact,tip_targeted,5136,48,11,45,45,36,10,36,9,0.36585365853658536,0.17237581450820508,0.19347784402838028,41,0,0.0,236.6829268292683,0.9444444444444444,0.8950617283950617,12,12,12,6,2,0.3333333333333333,4.5,6.0,20.653846153846153,1
uniform_null,no_intervention,5137,48,13,31,31,48,26,48,8,0.125,0.16398547364824526,-0.038985473648245256,0,0,,,0.8541666666666666,0.7326388888888888,0,0,0,6,1,0.16666666666666666,5.0,6.333333333333333,19.136363636363637,0
uniform_null,logging_only,5137,48,13,31,31,48,26,48,8,0.125,0.16398547364824526,-0.038985473648245256,0,0,,,0.8541666666666666,0.7326388888888888,0,0,0,6,4,0.6666666666666666,7.5,6.333333333333333,19.136363636363637,1
uniform_null,random_repair,5137,48,13,40,40,38,25,38,5,0.1,0.17109951153505132,-0.07109951153505131,0,0,,,0.7368421052631579,0.5554016620498614,12,10,12,6,5,0.8333333333333334,5.4,4.5,13.76923076923077,1
uniform_null,oldest_first,5137,48,13,40,40,38,23,38,8,0.1,0.17180296601921244,-0.07180296601921243,0,0,,,0.8157894736842105,0.670360110803324,12,10,12,6,2,0.3333333333333333,9.0,6.833333333333333,13.066666666666666,1
uniform_null,tip_targeted,5137,48,12,40,40,36,18,36,7,0.15,0.17380662564151955,-0.023806625641519558,0,0,,,0.9722222222222222,0.9459876543209875,12,12,12,6,2,0.3333333333333333,5.0,5.166666666666667,15.38888888888889,1
least_capture_balancer,no_intervention,5137,48,13,31,31,48,8,48,21,0.975,0.16398547364824526,0.8110145263517547,0,0,,,0.4583333333333333,0.2552083333333333,0,0,0,6,0,0.0,,17.666666666666668,24.55,0
least_capture_balancer,logging_only,5137,48,13,31,31,48,8,48,21,0.975,0.16398547364824526,0.8110145263517547,0,0,,,0.4583333333333333,0.2552083333333333,0,0,0,6,1,0.16666666666666666,8.0,17.666666666666668,24.55,1
least_capture_balancer,random_repair,5137,48,12,40,40,38,12,38,11,0.825,0.1723312440529351,0.6526687559470649,0,0,,,0.3684210526315789,0.19529085872576174,12,10,12,6,3,0.5,8.333333333333334,9.166666666666666,18.96153846153846,1
least_capture_balancer,oldest_first,5137,48,12,40,40,37,8,37,21,0.975,0.17334974234971084,0.8016502576502891,0,0,,,0.2972972972972973,0.16435354273192113,12,11,12,6,1,0.16666666666666666,8.0,17.666666666666668,18.310344827586206,1
least_capture_balancer,tip_targeted,5137,48,12,40,40,38,9,38,12,0.725,0.17335198835947518,0.5516480116405248,0,0,,,0.4473684210526316,0.2645429362880886,12,10,12,6,1,0.16666666666666666,4.0,10.0,22.75862068965517,1
diffusive_first_contact,no_intervention,5137,48,13,31,31,48,18,48,10,0.55,0.16398547364824526,0.3860145263517548,40,1,0.025,247.125,0.625,0.4140625,0,0,0,6,1,0.16666666666666666,5.0,8.333333333333334,21.8,0
diffusive_first_contact,logging_only,5137,48,13,31,31,48,18,48,10,0.55,0.16398547364824526,0.3860145263517548,40,1,0.025,247.125,0.625,0.4140625,0,0,0,6,5,0.8333333333333334,9.0,8.333333333333334,21.8,1
diffusive_first_contact,random_repair,5137,48,13,40,40,37,18,37,10,0.475,0.17334974234971084,0.30165025765028913,40,1,0.025,252.775,0.4864864864864865,0.2929145361577794,12,11,12,6,4,0.6666666666666666,9.25,8.166666666666666,16.0,1
diffusive_first_contact,oldest_first,5137,48,13,40,40,39,18,39,10,0.45,0.16547239958670523,0.2845276004132948,40,1,0.025,246.875,0.5384615384615384,0.3254437869822485,12,9,12,6,2,0.3333333333333333,11.0,8.333333333333334,15.666666666666666,1
diffusive_first_contact,tip_targeted,5137,48,12,40,40,37,14,37,9,0.3,0.17228136628133478,0.1277186337186652,40,0,0.0,226.825,0.8378378378378378,0.7151205259313367,12,11,12,6,6,1.0,7.166666666666667,6.166666666666667,19.91304347826087,1
uniform_null,no_intervention,5138,48,13,37,37,48,31,48,6,0.1951219512195122,0.16302671105832198,0.032095240161190225,0,0,,,0.8541666666666666,0.7335069444444444,0,0,0,6,3,0.5,4.333333333333333,4.666666666666667,15.0,0
uniform_null,logging_only,5138,48,13,37,37,48,31,48,6,0.1951219512195122,0.16302671105832198,0.032095240161190225,0,0,,,0.8541666666666666,0.7335069444444444,0,0,0,6,6,1.0,5.666666666666667,4.666666666666667,15.0,1
uniform_null,random_repair,5138,48,13,37,37,39,24,39,6,0.1951219512195122,0.1711169648191968,0.024004986400315398,0,0,,,0.8717948717948718,0.7633136094674556,12,9,12,6,1,0.16666666666666666,6.0,4.666666666666667,13.2,1
uniform_null,oldest_first,5138,48,12,43,43,36,27,36,6,0.0975609756097561,0.17359669249947837,-0.07603571688972227,0,0,,,0.8333333333333334,0.6990740740740742,12,12,12,6,4,0.6666666666666666,5.5,5.0,12.88888888888889,1
uniform_null,tip_targeted,5138,48,13,37,37,40,25,40,5,0.0975609756097561,0.17072268099562468,-0.07316170538586858,0,0,,,0.95,0.9037499999999999,12,8,12,6,5,0.8333333333333334,4.8,4.0,14.266666666666667,1
least_capture_balancer,no_intervention,5138,48,11,37,37,48,7,48,21,1.0,0.16302671105832198,0.836973288941678,0,0,,,0.4583333333333333,0.27604166666666663,0,0,0,6,0,0.0,,17.666666666666668,24.341463414634145,0
least_capture_balancer,logging_only,5138,48,11,37,37,48,7,48,21,1.0,0.16302671105832198,0.836973288941678,0,0,,,0.4583333333333333,0.27604166666666663,0,0,0,6,0,0.0,,17.666666666666668,24.341463414634145,1
least_capture_balancer,random_repair,5138,48,11,44,44,37,12,37,21,0.975609756097561,0.17352060007192896,0.802089156025632,0,0,,,0.40540540540540543,0.22863403944485028,12,11,12,6,0,0.0,,17.666666666666668,19.84,1
least_capture_balancer,oldest_first,5138,48,11,44,44,38,7,38,21,0.975609756097561,0.17295722966600022,0.8026525264315607,0,0,,,0.3157894736842105,0.20498614958448752,12,10,12,6,1,0.16666666666666666,8.0,17.666666666666668,18.806451612903224,1
least_capture_balancer,tip_targeted,5138,48,11,37,37,40,8,40,15,0.9024390243902439,0.17054289439300485,0.7318961299972391,0,0,,,0.5,0.31375000000000003,12,8,12,6,0,0.0,,12.666666666666666,24.0625,1
diffusive_first_contact,no_intervention,5138,48,12,37,37,48,18,48,11,0.4878048780487805,0.16302671105832198,0.3247781669904585,41,0,0.0,294.6341463414634,0.5833333333333334,0.39149305555555564,0,0,0,6,0,0.0,,8.666666666666666,21.4,0
diffusive_first_contact,logging_only,5138,48,12,37,37,48,18,48,11,0.4878048780487805,0.16302671105832198,0.3247781669904585,41,0,0.0,294.6341463414634,0.5833333333333334,0.39149305555555564,0,0,0,6,4,0.6666666666666666,8.5,8.666666666666666,21.4,1
diffusive_first_contact,random_repair,5138,48,12,37,37,39,20,39,12,0.5365853658536586,0.1702511872956329,0.36633417855802564,41,0,0.0,232.21951219512195,0.6410256410256411,0.43589743589743596,12,9,12,6,2,0.3333333333333333,6.0,9.166666666666666,18.263157894736842,1
